id,EscapeDistance,Tail_Length,Sex,Year,Age3,Xpos,Ypos,Mother,Julian
CN10-068,34,63,Female,2011,1,345,145,CN10-017,214
CN10-068,39,57,Female,2011,1,395,105,CN10-017,178
CN10-069,37,55,Female,2011,1,425,105,CN09-052,229
CN10-069,39,57,Female,2011,1,435,145,CN09-052,214
CN10-069,41,48,Female,2012,2,425,155,CN09-052,179
CN10-069,38,45,Female,2012,2,435,105,CN09-052,178
CN10-069,23,47,Female,2010,0,415,115,CN09-052,229
CN10-070,30,49,Male,2010,0,425,115,CN09-052,229
CN10-072,20,46,Male,2010,0,445,135,CN09-106,229
CN10-072,22,45,Male,2010,0,435,155,CN09-106,230
CN10-073,19,44,Male,2010,0,435,135,CN08-089,229
CN10-074,22,NA,Male,2010,0,405,105,CN10-017,229
CN10-075,46,54,Male,2011,1,75,115,CN09-052,192
CN10-075,41,55,Male,2011,1,365,115,CN09-052,178
CN10-075,27,52,Male,2010,0,425,105,CN09-052,229
CN10-075,41,56,Male,2011,1,135,105,CN09-052,166
CN10-075,NA,NA,Male,2011,1,115,75,CN09-052,193
CN10-076,29,54,Male,2010,0,445,105,CN08-089,229
CN10-077,23,48,Female,2010,0,385,105,CN10-017,229
CN10-078,28,51,Male,2010,0,375,105,CN10-017,229
CN10-079,21,44,Male,2010,0,355,105,CN09-078,229
CN10-080,19,49,Female,2010,0,375,85,CN09-078,229
CN10-081,21,46,Male,2010,0,315,185,CN08-093,230
CN10-082,22,42,Female,2010,0,375,175,CN09-116,230
CN10-083,24,46,Female,2010,0,385,175,CN09-059,230
CN10-084,19,45,Female,2010,0,375,205,CN09-059,230
CN10-085,29,52,Female,2010,0,405,195,CN09-112,230
CN10-086,25,45,Male,2010,0,425,195,CN09-118,230
CN10-087,22,49,Female,2010,0,435,165,CN10-020,230
CN10-089,21,48,Female,2010,0,385,165,CN09-117,230
CN10-090,18,49,Male,2010,0,375,165,CN09-117,230
CN10-091,33,NA,Male,2011,1,405,135,CN09-064,229
CN10-091,38,57,Male,2011,1,385,195,CN09-064,179
CN10-091,40,54,Male,2011,1,405,135,CN09-064,178
CN10-091,15,41,Male,2010,0,395,145,CN09-064,230
CN10-091,38,54,Male,2011,1,385,185,CN09-064,214
CN10-092,31,57,Male,2010,0,375,145,CN09-064,230
CN10-093,26,50,Male,2010,0,335,155,CN07-113,230
CN10-094,19,47,Male,2010,0,305,165,CN08-093,230
CN10-095,17,44,Male,2010,0,295,165,CN09-138,230
CN10-097,15,44,Female,2010,0,305,145,CN09-138,230
CN10-097,34,58,Female,2011,1,315,145,CN09-138,179
CN10-097,35,59,Female,2011,1,305,135,CN09-138,178
CN10-098,40,61,Female,2011,1,325,125,CN09-138,229
CN10-098,34,54,Female,2011,1,325,145,CN09-138,179
CN10-098,22,54,Female,2010,0,325,155,CN09-138,230
CN10-098,42,62,Female,2011,1,325,155,CN09-138,214
CN10-098,36,58,Female,2011,1,325,125,CN09-138,178
CN10-100,NA,66,Male,2010,1,275,135,0,230
CN10-102,21,47,Male,2010,0,265,105,CN09-075,230
CN11-001,40,51,Female,2011,1,35,85,CN10-002,192
CN11-001,44,57,Female,2011,1,35,55,CN10-002,165
CN11-001,NA,NA,Female,2011,1,45,75,CN10-002,193
CN11-002,43,56,Male,2011,1,75,75,0,165
CN11-003,38,57,Male,2011,1,35,95,CN09-138,166
CN11-003,42,59,Male,2011,1,95,75,CN09-138,165
CN11-003,42,61,Male,2011,1,75,125,CN09-138,192
CN11-004,46,54,Female,2011,1,75,85,CN10-030,166
CN11-004,39,58,Female,2011,1,75,85,CN10-030,192
CN11-004,NA,NA,Female,2011,1,105,55,CN10-030,193
CN11-004,44,58,Female,2012,2,65,65,CN10-030,191
CN11-004,40,55,Female,2011,1,85,65,CN10-030,165
CN11-004,50,59,Female,2012,2,95,45,CN10-030,277
CN11-004,51,NA,Female,2012,2,75,95,CN10-030,240
CN11-004,52,56,Female,2012,2,105,65,CN10-030,171
CN11-004,52,59,Female,2012,2,65,85,CN10-030,172
CN11-004,48,57,Female,2012,2,55,65,CN10-030,222
CN11-004,43,59,Female,2012,2,75,85,CN10-030,192
CN11-005,42,59,Male,2011,1,135,95,0,192
CN11-005,42,58,Male,2012,2,115,75,0,171
CN11-005,39,61,Male,2012,2,135,115,0,172
CN11-005,NA,NA,Male,2011,1,225,65,0,193
CN11-005,42,60,Male,2011,1,115,55,0,165
CN11-005,38,61,Male,2011,1,195,85,0,166
CN11-006,37,54,Female,2011,1,155,75,CN09-084,165
CN11-006,35,53,Female,2011,1,165,85,CN09-084,192
CN11-007,33,52,Female,2011,1,195,65,CN10-026,165
CN11-008,43,64,Male,2011,1,265,35,0,165
CN11-009,51,56,Female,2011,1,65,85,CN09-098,166
CN11-013,40,56,Female,2011,1,285,35,0,178
CN11-014,48,60,Male,2011,1,285,45,0,178
CN11-014,NA,NA,Male,2011,1,195,65,0,193
CN11-015,47,62,Male,2011,1,325,105,0,178
CN11-015,47,66,Male,2011,1,445,95,0,229
CN11-018,46,52,Female,2011,1,365,145,CN09-064,179
CN11-018,44,58,Female,2011,1,375,145,CN09-064,214
CN11-018,48,54,Female,2011,1,345,135,CN09-064,178
CN11-019,45,61,Male,2011,1,375,135,0,178
CN11-021,41,59,Male,2011,1,445,115,CN09-112,178
CN11-023,36,58,Female,2011,1,385,175,CN09-059,179
CN11-023,38,61,Female,2011,1,385,175,CN09-059,214
CN11-025,26,49,Female,2011,0,55,125,0,192
CN11-026,48,59,Male,2011,1,65,85,0,192
CN11-026,NA,NA,Male,2011,1,65,65,0,193
CN11-027,19,44,Female,2011,0,115,95,0,192
CN11-028,39,50,Male,2012,1,215,85,CN10-004,192
CN11-028,41,44,Male,2013,2,155,115,CN10-004,169
CN11-028,43,48,Male,2013,2,225,75,CN10-004,170
CN11-028,44,48,Male,2013,2,335,145,CN10-004,182
CN11-028,42,45,Male,2013,2,355,135,CN10-004,183
CN11-028,NA,NA,Male,2012,1,145,75,CN10-004,191
CN11-028,43,45,Male,2013,2,225,75,CN10-004,204
CN11-028,43,47,Male,2013,2,275,115,CN10-004,182
CN11-028,38,42,Male,2013,2,335,135,CN10-004,232
CN11-028,44,48,Male,2012,1,295,135,CN10-004,179
CN11-028,40,46,Male,2013,2,375,185,CN10-004,206
CN11-028,44,46,Male,2013,2,355,135,CN10-004,205
CN11-028,41,51,Male,2012,1,165,75,CN10-004,171
CN11-028,42,49,Male,2012,1,135,85,CN10-004,172
CN11-028,46,42,Male,2013,2,375,185,CN10-004,233
CN11-028,21,41,Male,2011,0,155,95,CN10-004,192
CN11-030,17,39,Female,2011,0,145,135,CN10-004,192
CN11-031,42,57,Female,2012,1,175,85,CN10-063,172
CN11-031,37,56,Female,2012,1,185,75,CN10-063,171
CN11-031,NA,59,Female,2012,1,175,65,CN10-063,277
CN11-031,45,59,Female,2012,1,185,85,CN10-063,240
CN11-031,NA,NA,Female,2012,1,185,65,CN10-063,191
CN11-031,22,46,Female,2011,0,205,95,CN10-063,192
CN11-031,39,58,Female,2012,1,155,85,CN10-063,192
CN11-032,NA,NA,Male,2011,0,85,65,CN11-004,193
CN11-033,NA,NA,Male,2011,1,35,45,CN09-084,193
CN11-034,NA,NA,Male,2011,0,165,75,CN11-006,193
CN11-034,49,59,Male,2012,1,145,95,CN11-006,192
CN11-034,NA,NA,Male,2012,1,135,65,CN11-006,191
CN11-034,50,58,Male,2012,1,85,65,CN11-006,171
CN11-036,NA,NA,Male,2011,0,235,65,0,193
CN11-037,25,56,Male,2011,0,255,85,CN09-137,214
CN11-037,NA,NA,Male,2011,0,275,65,CN09-137,193
CN11-037,29,55,Male,2011,0,285,85,CN09-137,229
CN11-038,NA,NA,Male,2011,0,265,55,CN09-137,193
CN11-038,28,54,Male,2011,0,265,95,CN09-137,214
CN11-038,27,56,Male,2011,0,325,75,CN09-137,229
CN11-039,45,56,Female,2011,1,155,25,CN08-076,193
CN11-040,42,49,Male,2012,1,315,85,0,220
CN11-040,43,51,Male,2012,1,145,75,0,222
CN11-040,42,NA,Male,2012,1,135,105,0,240
CN11-040,42,NA,Male,2012,1,195,65,0,277
CN11-040,42,55,Male,2012,1,375,105,0,178
CN11-040,NA,NA,Male,2011,0,275,25,0,193
CN11-041,17,45,Male,2011,0,365,185,CN11-023,214
CN11-041,28,48,Male,2011,0,345,135,CN11-023,229
CN11-043,21,46,Male,2011,0,405,175,CN11-023,214
CN11-044,NA,54,Male,2011,0,325,105,CN10-097,229
CN11-044,27,52,Male,2011,0,305,145,CN10-097,214
CN11-044,32,54,Male,2011,0,325,115,CN10-097,229
CN11-045,35,62,Female,2011,1,325,165,0,214
CN11-045,36,61,Female,2012,2,315,125,0,220
CN11-045,38,61,Female,2012,2,325,165,0,179
CN11-045,34,61,Female,2012,2,305,155,0,221
CN11-045,33,58,Female,2012,2,315,135,0,178
CN11-045,37,63,Female,2011,1,305,135,0,229
CN11-046,25,53,Male,2011,0,315,135,CN10-097,229
CN11-047,28,58,Female,2011,0,365,115,CN10-068,229
CN11-048,22,50,Male,2011,0,375,125,CN10-068,229
CN11-050,41,67,Male,2011,1,395,95,0,229
CN11-051,20,50,Female,2011,0,385,105,CN10-068,229
CN11-052,21,46,Male,2011,0,305,105,CN09-137,229
CN12-001,44,53,Female,2012,1,155,55,CN11-039,222
CN12-001,48,53,Female,2012,1,155,65,CN11-039,277
CN12-001,42,54,Female,2012,1,145,55,CN11-039,171
CN12-001,NA,NA,Female,2012,1,135,55,CN11-039,191
CN12-002,38,49,Female,2012,1,225,75,0,171
CN12-002,NA,NA,Female,2012,1,225,75,0,191
CN12-002,32,50,Female,2012,1,205,95,0,192
CN12-002,36,52,Female,2012,1,225,85,0,172
CN12-003,33,55,Female,2013,2,325,125,CN10-098,232
CN12-003,34,57,Female,2012,1,345,145,CN10-098,221
CN12-003,37,54,Female,2012,1,275,85,CN10-098,172
CN12-003,41,55,Female,2012,1,355,105,CN10-098,178
CN12-003,34,53,Female,2012,1,265,75,CN10-098,222
CN12-003,38,54,Female,2013,2,295,85,CN10-098,205
CN12-003,37,62,Female,2013,2,275,125,CN10-098,280
CN12-003,37,57,Female,2012,1,275,65,CN10-098,191
CN12-003,31,53,Female,2012,1,275,65,CN10-098,277
CN12-003,40,53,Female,2013,2,265,105,CN10-098,169
CN12-003,35,54,Female,2012,1,285,95,CN10-098,276
CN12-003,33,56,Female,2013,2,325,105,CN10-098,266
CN12-003,33,56,Female,2012,1,345,105,CN10-098,220
CN12-003,37,56,Female,2012,1,275,105,CN10-098,240
CN12-003,35,55,Female,2012,1,265,115,CN10-098,264
CN12-003,34,53,Female,2012,1,275,75,CN10-098,171
CN12-003,NA,56,Female,2013,2,295,135,CN10-098,233
CN12-003,32,54,Female,2013,2,295,125,CN10-098,233
CN12-003,43,56,Female,2013,2,315,105,CN10-098,205
CN12-003,39,56,Female,2013,2,255,105,CN10-098,203
CN12-003,35,57,Female,2012,1,285,55,CN10-098,241
CN12-003,33,54,Female,2013,2,255,145,CN10-098,267
CN12-003,30,58,Female,2013,2,265,105,CN10-098,225
CN12-003,38,55,Female,2013,2,265,125,CN10-098,206
CN12-003,37,58,Female,2013,2,255,125,CN10-098,182
CN12-004,NA,NA,Female,2012,1,235,65,0,191
CN12-004,39,56,Female,2012,1,225,55,0,171
CN12-004,43,55,Female,2013,2,215,95,0,225
CN12-004,41,54,Female,2013,2,235,55,0,226
CN12-004,42,48,Female,2013,2,195,105,0,169
CN12-004,41,55,Female,2013,2,225,65,0,204
CN12-004,41,56,Female,2013,2,235,55,0,261
CN12-004,40,56,Female,2013,2,205,105,0,203
CN12-004,37,53,Female,2012,1,225,55,0,277
CN12-005,37,54,Female,2012,1,245,55,CN11-006,191
CN12-005,38,55,Female,2012,1,195,65,CN11-006,171
CN12-006,50,56,Male,2012,1,35,155,CN11-004,172
CN12-006,46,56,Male,2012,1,35,155,CN11-004,192
CN12-007,36,48,Female,2012,1,55,105,CN11-001,192
CN12-007,41,48,Female,2012,1,45,95,CN11-001,240
CN12-007,35,48,Female,2012,1,55,95,CN11-001,172
CN12-008,42,58,Male,2012,1,265,105,CN11-023,172
CN12-008,NA,NA,Male,2012,1,335,115,CN11-023,178
CN12-009,33,57,Female,2012,1,195,105,0,192
CN12-009,35,52,Female,2012,1,195,125,0,172
CN12-010,48,58,Male,2012,1,325,85,0,178
CN12-011,44,59,Male,2012,1,325,95,CN12-009,178
CN12-011,NA,NA,Male,2012,1,275,55,CN12-009,191
CN12-012,39,59,Male,2012,1,325,105,0,178
CN12-013,49,60,Male,2012,1,205,85,0,240
CN12-013,44,59,Male,2012,1,235,45,0,277
CN12-013,45,59,Male,2012,1,225,75,0,222
CN12-013,46,60,Male,2012,1,365,155,0,179
CN12-013,51,62,Male,2012,1,335,105,0,178
CN12-013,47,60,Male,2012,1,315,155,0,221
CN12-014,40,58,Male,2012,1,385,155,CN11-023,264
CN12-014,41,59,Male,2012,1,385,135,CN11-023,241
CN12-014,39,58,Male,2013,2,395,175,CN11-023,182
CN12-014,37,58,Male,2012,1,405,145,CN11-023,221
CN12-014,41,56,Male,2013,2,405,135,CN11-023,183
CN12-014,40,57,Male,2012,1,405,135,CN11-023,220
CN12-014,39,59,Male,2012,1,385,95,CN11-023,178
CN12-014,43,61,Male,2013,2,365,165,CN11-023,206
CN12-014,41,61,Male,2013,2,375,125,CN11-023,205
CN12-014,51,54,Male,2012,1,385,155,CN11-023,179
CN12-015,47,53,Female,2012,1,365,95,0,178
CN12-015,46,53,Female,2013,2,375,85,0,205
CN12-015,46,53,Female,2013,2,375,125,0,183
CN12-015,38,51,Female,2012,1,375,125,0,241
CN12-015,41,56,Female,2012,1,355,105,0,276
CN12-015,37,56,Female,2012,1,365,115,0,220
CN12-016,46,62,Male,2012,1,385,155,0,221
CN12-016,50,60,Male,2012,1,315,95,0,241
CN12-016,51,63,Male,2012,1,445,125,0,178
CN12-016,46,64,Male,2012,1,365,135,0,220
CN12-016,52,62,Male,2012,1,265,105,0,240
CN12-016,46,62,Male,2012,1,445,95,0,220
CN12-016,44,63,Male,2012,1,375,165,0,264
CN12-016,51,62,Male,2012,1,405,175,0,179
CN12-017,22,43,Female,2012,0,195,85,CN11-031,192
CN12-017,18,NA,Female,2012,0,95,75,CN11-031,191
CN12-018,47,58,Male,2012,1,55,55,0,222
CN12-018,NA,NA,Male,2012,1,35,45,0,191
CN12-018,47,57,Male,2012,1,65,95,0,192
CN12-019,35,47,Female,2013,1,435,135,CN12-002,183
CN12-019,36,50,Female,2013,1,425,135,CN12-002,266
CN12-019,28,48,Female,2013,1,425,165,CN12-002,182
CN12-019,29,48,Female,2012,0,445,135,CN12-002,241
CN12-019,NA,NA,Female,2012,0,235,75,CN12-002,191
CN12-019,28,45,Female,2012,0,425,185,CN12-002,264
CN12-019,39,48,Female,2013,1,425,175,CN12-002,233
CN12-019,20,44,Female,2012,0,415,185,CN12-002,221
CN12-019,36,46,Female,2013,1,445,135,CN12-002,205
CN12-019,35,49,Female,2013,1,435,125,CN12-002,232
CN12-019,34,49,Female,2013,1,425,165,CN12-002,206
CN12-020,48,60,Male,2012,1,135,105,0,192
CN12-021,27,49,Male,2012,0,195,115,CN12-009,240
CN12-021,19,37,Male,2012,0,195,125,CN12-009,192
CN12-021,47,50,Male,2013,1,285,95,CN12-009,183
CN12-021,28,47,Male,2012,0,225,75,CN12-009,277
CN12-021,37,52,Male,2013,1,275,95,CN12-009,203
CN12-021,40,47,Male,2013,1,215,95,CN12-009,169
CN12-022,44,57,Male,2012,1,205,85,0,192
CN12-022,44,60,Male,2012,1,235,55,0,222
CN12-024,39,59,Male,2012,1,75,95,0,192
CN12-025,23,43,Female,2012,0,35,85,CN11-031,192
CN12-025,29,48,Female,2012,0,135,75,CN11-031,222
CN12-025,39,52,Female,2012,0,135,115,CN11-031,240
CN12-025,41,54,Female,2012,0,145,85,CN11-031,240
CN12-026,40,56,Male,2013,1,275,45,CN12-003,170
CN12-026,33,54,Male,2012,0,315,65,CN12-003,276
CN12-026,44,55,Male,2013,1,295,45,CN12-003,183
CN12-026,44,57,Male,2013,1,365,85,CN12-003,232
CN12-026,33,50,Male,2012,0,305,55,CN12-003,241
CN12-026,25,48,Male,2012,0,305,55,CN12-003,220
CN12-026,44,54,Male,2013,1,375,105,CN12-003,266
CN12-027,29,NA,Male,2012,0,275,115,CN12-003,221
CN12-027,25,52,Male,2012,0,315,95,CN12-003,220
CN12-028,20,48,Female,2012,0,375,125,CN12-015,220
CN12-028,30,45,Female,2012,0,365,105,CN12-015,241
CN12-028,29,45,Female,2012,0,365,115,CN12-015,276
CN12-028,36,46,Female,2012,0,365,155,CN12-015,264
CN12-029,37,48,Female,2013,1,435,95,CN10-069,266
CN12-029,38,49,Female,2013,1,435,95,CN10-069,205
CN12-029,36,46,Female,2013,1,445,105,CN10-069,232
CN12-029,21,42,Female,2012,0,425,105,CN10-069,220
CN12-029,26,46,Female,2012,0,435,105,CN10-069,241
CN12-029,36,45,Female,2013,1,425,105,CN10-069,183
CN12-029,29,45,Female,2012,0,425,85,CN10-069,276
CN12-030,43,62,Female,2012,1,405,85,0,220
CN12-030,39,56,Female,2012,1,435,95,0,241
CN12-031,29,52,Male,2012,0,285,125,CN10-097,264
CN12-031,30,52,Male,2012,0,325,115,CN10-097,241
CN12-031,49,52,Male,2013,1,275,85,CN10-097,169
CN12-031,28,53,Male,2012,0,275,135,CN10-097,221
CN12-031,43,59,Male,2013,1,305,145,CN10-097,206
CN12-031,34,52,Male,2013,1,295,135,CN10-097,182
CN12-031,42,57,Male,2013,1,315,135,CN10-097,183
CN12-031,43,57,Male,2013,1,325,115,CN10-097,205
CN12-032,37,53,Female,2013,1,315,155,CN10-097,206
CN12-032,43,51,Female,2013,1,325,135,CN10-097,232
CN12-032,37,52,Female,2013,1,325,145,CN10-097,233
CN12-032,29,52,Female,2013,1,315,125,CN10-097,266
CN12-032,43,51,Female,2013,1,325,175,CN10-097,182
CN12-032,40,54,Female,2013,1,325,175,CN10-097,233
CN12-032,41,52,Female,2013,1,325,155,CN10-097,182
CN12-032,30,49,Female,2012,0,335,145,CN10-097,264
CN12-032,33,52,Female,2013,1,325,175,CN10-097,267
CN12-032,18,37,Female,2012,0,315,175,CN10-097,221
CN12-032,36,53,Female,2013,1,325,165,CN10-097,294
CN12-032,28,49,Female,2012,0,335,135,CN10-097,276
CN12-032,21,46,Female,2012,0,325,135,CN10-097,241
CN12-033,38,47,Female,2013,1,365,145,CN12-015,267
CN12-033,27,51,Female,2012,0,345,125,CN12-015,276
CN12-033,39,46,Female,2013,1,325,125,CN12-015,183
CN12-033,44,48,Female,2013,1,355,125,CN12-015,266
CN12-033,32,48,Female,2012,0,355,135,CN12-015,241
CN12-033,42,49,Female,2013,1,365,155,CN12-015,206
CN12-033,44,49,Female,2013,1,355,115,CN12-015,232
CN12-033,44,48,Female,2013,1,355,145,CN12-015,182
CN12-033,32,47,Female,2012,0,365,165,CN12-015,264
CN12-033,36,48,Female,2013,1,345,145,CN12-015,233
CN12-033,40,50,Female,2013,1,355,115,CN12-015,205
CN12-033,34,52,Female,2013,1,335,95,CN12-015,294
CN12-033,38,49,Female,2013,1,345,105,CN12-015,266
CN12-033,25,45,Female,2012,0,375,145,CN12-015,221
CN12-034,30,48,Female,2012,0,435,105,CN10-069,276
CN12-034,29,50,Female,2012,0,435,155,CN10-069,264
CN12-034,23,46,Female,2012,0,435,145,CN10-069,221
CN12-035,35,53,Female,2013,2,385,185,CN10-098,182
CN12-035,36,58,Female,2013,2,385,165,CN10-098,267
CN12-035,34,57,Female,2013,2,425,185,CN10-098,233
CN12-035,34,59,Female,2013,2,415,175,CN10-098,294
CN12-035,52,56,Female,2013,2,385,185,CN10-098,206
CN12-035,36,57,Female,2012,1,375,175,CN10-098,264
CN12-035,33,55,Female,2012,1,375,185,CN10-098,221
CN12-035,36,56,Female,2013,2,335,135,CN10-098,266
CN12-037,33,53,Male,2012,0,55,125,CN11-004,240
CN12-037,28,46,Male,2012,0,75,75,CN11-004,222
CN12-038,23,42,Female,2012,0,245,65,CN12-002,222
CN12-039,34,50,Female,2012,0,125,95,CN11-031,240
CN12-040,44,58,Male,2012,1,85,85,0,240
CN12-040,39,53,Male,2012,1,135,65,0,277
CN12-041,39,51,Male,2013,1,45,75,CN12-F2,170
CN12-041,25,45,Male,2012,0,35,85,CN12-F2,240
CN12-041,39,55,Male,2013,1,35,95,CN12-F2,169
CN12-042,26,47,Male,2012,0,185,95,CN11-031,240
CN12-043,29,49,Male,2012,0,205,105,CN12-009,240
CN12-044,NA,50,Female,2012,0,295,85,CN12-003,276
CN12-044,24,45,Female,2012,0,295,85,CN12-003,241
CN12-044,36,53,Female,2013,1,275,95,CN12-003,225
CN12-044,40,51,Female,2013,1,295,85,CN12-003,183
CN12-044,36,53,Female,2013,1,305,95,CN12-003,205
CN12-044,34,52,Female,2013,1,265,105,CN12-003,203
CN12-044,42,53,Female,2013,1,305,95,CN12-003,232
CN12-044,49,54,Female,2013,1,265,115,CN12-003,182
CN12-044,39,53,Female,2013,1,265,115,CN12-003,267
CN12-044,40,48,Female,2013,1,275,105,CN12-003,169
CN12-044,33,59,Female,2013,1,315,95,CN12-003,294
CN12-044,33,51,Female,2013,1,275,105,CN12-003,262
CN12-044,33,52,Female,2013,1,325,95,CN12-003,266
CN12-044,23,45,Female,2012,0,265,95,CN12-003,240
CN12-044,36,54,Female,2013,1,265,105,CN12-003,280
CN12-044,26,50,Female,2012,0,255,115,CN12-003,264
CN12-044,37,53,Female,2013,1,275,115,CN12-003,233
CN12-045,27,50,Female,2012,0,285,85,CN12-003,276
CN12-045,36,53,Female,2013,1,275,75,CN12-003,261
CN12-045,38,51,Female,2013,1,275,95,CN12-003,169
CN12-045,37,54,Female,2013,1,285,85,CN12-003,183
CN12-045,35,54,Female,2013,1,275,75,CN12-003,204
CN12-045,39,54,Female,2013,1,275,85,CN12-003,203
CN12-045,35,52,Female,2013,1,275,65,CN12-003,170
CN12-045,38,54,Female,2013,1,295,65,CN12-003,205
CN12-045,20,40,Female,2012,0,305,95,CN12-003,241
CN12-045,40,55,Female,2013,1,285,85,CN12-003,232
CN12-045,24,48,Female,2012,0,275,75,CN12-003,277
CN12-045,35,56,Female,2013,1,275,85,CN12-003,262
CN12-045,37,54,Female,2013,1,275,85,CN12-003,225
CN12-045,22,42,Female,2012,0,265,85,CN12-003,240
CN12-045,NA,NA,Female,2013,1,275,75,CN12-003,280
CN12-045,37,55,Female,2013,1,285,85,CN12-003,266
CN12-045,35,57,Female,2013,1,315,115,CN12-003,294
CN12-045,34,54,Female,2013,1,275,65,CN12-003,226
CN12-047,35,54,Female,2013,1,235,55,CN12-004,204
CN12-047,45,55,Female,2013,1,285,85,CN12-004,205
CN12-047,39,52,Female,2013,1,275,55,CN12-004,170
CN12-047,39,54,Female,2013,1,245,45,CN12-004,226
CN12-047,30,48,Female,2012,0,285,35,CN12-004,241
CN12-047,38,54,Female,2013,1,305,105,CN12-004,183
CN12-048,29,47,Female,2012,0,345,135,CN10-097,241
CN12-048,30,48,Female,2012,0,315,145,CN10-097,264
CN12-049,34,51,Male,2012,0,365,175,CN12-035,264
CN12-050,22,48,Female,2012,0,315,175,CN10-097,264
CN12-051,29,50,Male,2012,0,445,135,CN12-F3,276
CN12-051,37,51,Male,2013,1,355,105,CN12-F3,183
CN12-051,28,48,Male,2012,0,435,145,CN12-F3,264
CN12-053,37,53,Female,2013,1,375,195,CN12-035,206
CN12-053,29,49,Female,2012,0,385,165,CN12-035,264
CN12-053,33,54,Female,2013,1,375,185,CN12-035,267
CN12-053,42,54,Female,2013,1,385,175,CN12-035,182
CN12-054,20,42,Female,2012,0,385,205,CN12-035,264
CN12-055,28,46,Male,2012,0,365,95,CN12-015,276
CN12-056,46,53,Male,2013,1,225,55,CN12-015,204
CN12-056,50,51,Male,2013,1,235,35,CN12-015,204
CN12-056,53,52,Male,2013,1,285,45,CN12-015,183
CN12-056,33,47,Male,2012,0,375,95,CN12-015,276
CN12-057,45,54,Male,2013,1,445,95,CN12-030,205
CN12-057,40,NA,Male,2013,1,425,105,CN12-030,232
CN12-057,43,49,Male,2013,1,445,95,CN12-030,183
CN12-057,33,47,Male,2012,0,455,85,CN12-030,276
CN12-058,44,52,Male,2012,1,105,55,0,277
CN12-059,31,46,Female,2012,0,65,45,CN12-F4,277
CN12-060,19,37,Female,2012,0,155,55,CN12-001,277
CN12-062,24,44,Female,2012,0,145,75,CN11-031,277
CN12-063,35,55,Male,2012,0,275,55,CN12-030,277
CN13-001,41,48,Male,2013,1,135,75,CN11-004,170
CN13-001,44,52,Male,2013,1,195,75,CN11-004,204
CN13-001,39,51,Male,2013,1,135,85,CN11-004,203
CN13-001,41,52,Male,2013,1,135,95,CN11-004,225
CN13-001,43,NA,Male,2013,1,155,65,CN11-004,280
CN13-001,39,53,Male,2013,1,135,105,CN11-004,169
CN13-001,39,50,Male,2013,1,145,85,CN11-004,262
CN13-001,43,53,Male,2013,1,145,65,CN11-004,261
CN13-002,41,52,Female,2013,1,215,75,CN12-004,261
CN13-002,37,45,Female,2013,1,195,125,CN12-004,169
CN13-002,36,51,Female,2013,1,205,105,CN12-004,262
CN13-002,36,51,Female,2013,1,225,75,CN12-004,226
CN13-002,37,52,Female,2013,1,205,85,CN12-004,225
CN13-002,35,51,Female,2013,1,215,85,CN12-004,203
CN13-002,38,55,Female,2013,1,205,85,CN12-004,280
CN13-004,35,49,Female,2013,1,105,55,0,170
CN13-005,42,49,Female,2013,1,165,55,CN11-031,204
CN13-005,42,49,Female,2013,1,165,55,CN11-031,204
CN13-005,38,48,Female,2013,1,185,85,CN11-031,203
CN13-005,42,52,Female,2013,1,175,65,CN11-031,261
CN13-005,55,51,Female,2013,1,145,65,CN11-031,226
CN13-005,42,47,Female,2013,1,195,65,CN11-031,170
CN13-008,45,55,Male,2013,1,305,155,0,182
CN13-008,46,57,Male,2013,1,345,135,0,183
CN13-009,21,33,Male,2013,1,425,175,CN12-019,182
CN13-010,19,42,Male,2013,0,365,185,CN12-053,182
CN13-012,44,56,Male,2013,1,295,105,0,183
CN13-012,42,53,Male,2013,1,55,55,0,204
CN13-015,39,56,Female,2013,1,375,85,CN12-030,266
CN13-015,41,55,Female,2013,1,415,85,CN12-030,232
CN13-015,48,55,Female,2013,1,385,85,CN12-030,205
CN13-015,44,55,Female,2013,1,385,85,CN12-030,294
CN13-015,41,56,Female,2013,1,385,95,CN12-030,183
CN13-016,35,47,Female,2013,1,435,105,CN10-069,183
CN13-016,31,44,Female,2013,1,435,105,CN10-069,266
CN13-016,37,50,Female,2013,1,425,105,CN10-069,294
CN13-016,34,44,Female,2013,1,445,145,CN10-069,267
CN13-016,32,48,Female,2013,1,445,115,CN10-069,232
CN13-016,37,47,Female,2013,1,445,125,CN10-069,205
CN13-017,45,50,Male,2013,1,55,65,0,261
CN13-017,39,49,Male,2013,1,85,105,0,225
CN13-017,49,49,Male,2013,1,75,95,0,203
CN13-017,39,49,Male,2013,1,75,105,0,262
CN13-017,46,49,Male,2013,1,65,55,0,204
CN13-018,47,53,Male,2013,1,35,145,0,225
CN13-018,52,52,Male,2013,1,45,115,0,203
CN13-019,44,57,Male,2013,1,135,65,0,204
CN13-019,44,59,Male,2013,1,225,65,0,280
CN13-019,46,NA,Male,2013,1,135,105,0,225
CN13-019,41,59,Male,2013,1,205,55,0,261
CN13-019,45,56,Male,2013,1,145,95,0,203
CN13-019,46,55,Male,2013,1,135,65,0,226
CN13-020,28,44,Female,2013,0,145,115,CN13-002,203
CN13-020,30,49,Female,2013,0,135,115,CN13-002,225
CN13-020,32,49,Female,2013,0,135,105,CN13-002,262
CN13-022,45,47,Female,2013,1,105,65,0,226
