id Weight Body_Length Tail_Length Sex Calendar_year Age Who Cohort Cell ID_Trapping_Session Wolfgruoben Xpos Ypos Year Origin Julian RelativeJulian Mother fitnessR animal Age3 YoungWeight AdWeight Ad1Weight Ad2Weight f LRS BMI
CN07-004 34 111 54 Female 2007 A PW 2006 V7 43 FALSE 65 45 2007 2007-01-01 162 18 CN06-205 4.59280575539568 CN07-004 1 NA 34 34 NA 0 7 0.306306306306306
CN07-004 44 114 59 Female 2008 A PW 2006 V7 73 FALSE 65 45 2008 2008-01-01 210 66 CN06-205 4.59280575539568 CN07-004 2 NA 44 NA 44 0 7 0.385964912280702
CN07-004 41 118 57 Female 2008 A PW 2006 U8 68 FALSE 75 55 2008 2008-01-01 191 47 CN06-205 4.59280575539568 CN07-004 2 NA 41 NA 41 0 7 0.347457627118644
CN07-004 41 120 58 Female 2008 A PW 2006 Q8 65 FALSE 75 95 2008 2008-01-01 162 18 CN06-205 4.59280575539568 CN07-004 2 NA 41 NA 41 0 7 0.341666666666667
CN07-004 36 121 55 Female 2008 A PW 2006 U9 64 FALSE 85 55 2008 2008-01-01 161 17 CN06-205 4.59280575539568 CN07-004 2 NA 36 NA 36 0 7 0.297520661157025
CN07-004 38 111 54 Female 2007 A JR 2006 U8 60 FALSE 75 55 2007 2007-01-01 255 111 CN06-205 4.59280575539568 CN07-004 1 NA 38 38 NA 0 7 0.342342342342342
CN07-004 43 117 54 Female 2007 A PW 2006 U10 55 FALSE 95 55 2007 2007-01-01 225 81 CN06-205 4.59280575539568 CN07-004 1 NA 43 43 NA 0 7 0.367521367521368
CN07-004 40 113 60 Female 2007 A JR 2006 T7 51 FALSE 65 65 2007 2007-01-01 197 53 CN06-205 4.59280575539568 CN07-004 1 NA 40 40 NA 0 7 0.353982300884956
CN07-004 35 116 53 Female 2007 A PW 2006 U8 47 FALSE 75 55 2007 2007-01-01 169 25 CN06-205 4.59280575539568 CN07-004 1 NA 35 35 NA 0 7 0.301724137931034
CN07-004 44 NA NA Female 2008 A PW 2006 T8 73 FALSE 75 65 2008 2008-01-01 210 66 CN06-205 4.59280575539568 CN07-004 2 NA 44 NA 44 0 7 NA
CN07-005 34 112 57 Male 2007 A PW 2006 V4 43 FALSE 35 45 2007 2007-01-01 162 18 CN06-205 0 CN07-005 1 NA 34 34 NA 0 0 0.303571428571429
CN07-006 44 123 50 Male 2008 A PW 2006 S8 64 FALSE 75 75 2008 2008-01-01 161 17 0 0 CN07-006 2 NA 44 NA 44 0 0 0.357723577235772
CN07-006 44 120 50 Male 2008 A MS 2006 N5 70 FALSE 45 125 2008 2008-01-01 204 60 0 0 CN07-006 2 NA 44 NA 44 0 0 0.366666666666667
CN07-006 43 123 54 Male 2008 A PW 2006 P4 65 FALSE 35 105 2008 2008-01-01 162 18 0 0 CN07-006 2 NA 43 NA 43 0 0 0.349593495934959
CN07-006 43 118 58 Male 2007 A PW 2006 N5 44 FALSE 45 125 2007 2007-01-01 163 19 0 0 CN07-006 1 NA 43 43 NA 0 0 0.364406779661017
CN07-006 42 123 48 Male 2008 A PW 2006 T6 68 FALSE 55 65 2008 2008-01-01 191 47 0 0 CN07-006 2 NA 42 NA 42 0 0 0.341463414634146
CN07-006 42 123 57 Male 2007 A PW 2006 P5 48 FALSE 45 105 2007 2007-01-01 170 26 0 0 CN07-006 1 NA 42 42 NA 0 0 0.341463414634146
CN07-007 33 114 53 Female 2007 A PW 2006 R13 44 FALSE 125 85 2007 2007-01-01 163 19 CN06-021 2.62446043165468 CN07-007 1 NA 33 33 NA 0 4 0.289473684210526
CN07-007 34 116 56 Female 2007 A PW 2006 O13 48 FALSE 125 115 2007 2007-01-01 170 26 CN06-021 2.62446043165468 CN07-007 1 NA 34 34 NA 0 4 0.293103448275862
CN07-007 34 108 56 Female 2007 A PW 2006 N13 52 FALSE 125 125 2007 2007-01-01 198 54 CN06-021 2.62446043165468 CN07-007 1 NA 34 34 NA 0 4 0.314814814814815
CN07-007 46 112 60 Female 2007 A JR 2006 O13 56 FALSE 125 115 2007 2007-01-01 226 82 CN06-021 2.62446043165468 CN07-007 1 NA 46 46 NA 0 4 0.410714285714286
CN07-007 39 116 50 Female 2007 A JR 2006 O15 61 FALSE 145 115 2007 2007-01-01 256 112 CN06-021 2.62446043165468 CN07-007 1 NA 39 39 NA 0 4 0.336206896551724
CN07-008 16 89 46 Male 2007 J PW 2007 O19 44 FALSE 185 115 2007 2007-01-01 163 19 CN06-025 0 CN07-008 0 16 NA NA NA 0 0 0.179775280898876
CN07-008 23 94 47 Male 2007 J PW 2007 N19 48 FALSE 185 125 2007 2007-01-01 170 26 CN06-025 0 CN07-008 0 23 NA NA NA 0 0 0.24468085106383
CN07-009 17 89 46 Male 2007 J PW 2007 Q20 44 FALSE 195 95 2007 2007-01-01 163 19 CN07-110 0 CN07-009 0 17 NA NA NA 0 0 0.191011235955056
CN07-009 21 97 53 Male 2007 J PW 2007 O20 48 FALSE 195 115 2007 2007-01-01 170 26 CN07-110 0 CN07-009 0 21 NA NA NA 0 0 0.216494845360825
CN07-010 34 104 62 Female 2007 J PW 2007 S3 55 FALSE 25 75 2007 2007-01-01 225 81 CN06-025 0 CN07-010 0 34 NA NA NA 0 0 0.326923076923077
CN07-010 28 105 62 Female 2007 J JR 2007 P3 56 FALSE 25 105 2007 2007-01-01 226 82 CN06-025 0 CN07-010 0 28 NA NA NA 0 0 0.266666666666667
CN07-010 16 88 48 Female 2007 J PW 2007 R20 44 FALSE 195 85 2007 2007-01-01 163 19 CN06-025 0 CN07-010 0 16 NA NA NA 0 0 0.181818181818182
CN07-012 49 128 58 Male 2007 A PW 2006 L40 45 FALSE 395 145 2007 2007-01-01 164 20 0 6.56115107913669 CN07-012 1 NA 49 49 NA 0 10 0.3828125
CN07-012 54 123 61 Male 2007 A PW 2006 M35 46 FALSE 345 135 2007 2007-01-01 165 21 0 6.56115107913669 CN07-012 1 NA 54 54 NA 0 10 0.439024390243902
CN07-012 50 126 56 Male 2007 A PW 2006 M36 49 FALSE 355 135 2007 2007-01-01 193 49 0 6.56115107913669 CN07-012 1 NA 50 50 NA 0 10 0.396825396825397
CN07-012 NA NA NA Male 2007 A PW 2006 M39 49 FALSE 385 135 2007 2007-01-01 193 49 0 6.56115107913669 CN07-012 1 NA NA NA NA 0 10 NA
CN07-012 51 123 NA Male 2007 A PW 2006 M35 53 FALSE 345 135 2007 2007-01-01 206 62 0 6.56115107913669 CN07-012 1 NA 51 51 NA 0 10 0.414634146341463
CN07-012 43 116 61 Male 2007 A JR 2006 H43 59 FALSE 425 185 2007 2007-01-01 252 108 0 6.56115107913669 CN07-012 1 NA 43 43 NA 0 10 0.370689655172414
CN07-013 49 120 61 Male 2007 A PW 2006 S30 46 FALSE 295 75 2007 2007-01-01 165 21 0 3.93669064748201 CN07-013 1 NA 49 49 NA 0 6 0.408333333333333
CN07-013 48 123 65 Male 2007 A PW 2006 U28 47 FALSE 275 55 2007 2007-01-01 169 25 0 3.93669064748201 CN07-013 1 NA 48 48 NA 0 6 0.390243902439024
CN07-013 51 123 58 Male 2007 A PW 2006 O29 49 FALSE 285 115 2007 2007-01-01 193 49 0 3.93669064748201 CN07-013 1 NA 51 51 NA 0 6 0.414634146341463
CN07-013 53 118 63 Male 2007 A PW 2006 K31 45 FALSE 305 155 2007 2007-01-01 164 20 0 3.93669064748201 CN07-013 1 NA 53 53 NA 0 6 0.449152542372881
CN07-014 42 112 61 Male 2007 A PW 2006 L34 45 FALSE 335 145 2007 2007-01-01 164 20 0 5.24892086330935 CN07-014 1 NA 42 42 NA 0 8 0.375
CN07-014 45 118 62 Male 2007 A PW 2006 M30 49 FALSE 295 135 2007 2007-01-01 193 49 0 5.24892086330935 CN07-014 1 NA 45 45 NA 0 8 0.38135593220339
CN07-014 46 117 63 Male 2007 A PW 2006 L32 54 FALSE 315 145 2007 2007-01-01 207 63 0 5.24892086330935 CN07-014 1 NA 46 46 NA 0 8 0.393162393162393
CN07-015 25 92 45 Male 2007 J PW 2007 M28 45 FALSE 275 135 2007 2007-01-01 164 20 CN06-164 0 CN07-015 0 25 NA NA NA 0 0 0.271739130434783
CN07-015 19 91 39 Male 2007 J PW 2007 Q29 46 FALSE 285 95 2007 2007-01-01 165 21 CN06-164 0 CN07-015 0 19 NA NA NA 0 0 0.208791208791209
CN07-016 32 110 54 Male 2007 J PW 2007 R27 57 FALSE 265 85 2007 2007-01-01 250 106 CN06-214 0 CN07-016 0 32 NA NA NA 0 0 0.290909090909091
CN07-016 33 115 56 Male 2007 J JR 2007 N26 63 FALSE 255 125 2007 2007-01-01 275 131 CN06-214 0 CN07-016 0 33 NA NA NA 0 0 0.28695652173913
CN07-016 35 116 52 Male 2007 J PW 2007 O27 58 FALSE 265 115 2007 2007-01-01 251 107 CN06-214 0 CN07-016 0 35 NA NA NA 0 0 0.301724137931034
CN07-016 36 110 56 Male 2007 J PW 2007 Q27 54 FALSE 265 95 2007 2007-01-01 207 63 CN06-214 0 CN07-016 0 36 NA NA NA 0 0 0.327272727272727
CN07-016 31 98 59 Male 2007 J JR 2007 S27 51 FALSE 265 75 2007 2007-01-01 197 53 CN06-214 0 CN07-016 0 31 NA NA NA 0 0 0.316326530612245
CN07-016 21 92 40 Male 2007 J PW 2007 Q28 45 FALSE 275 95 2007 2007-01-01 164 20 CN06-214 0 CN07-016 0 21 NA NA NA 0 0 0.228260869565217
CN07-016 34 114 55 Male 2007 J PW 2007 R29 62 FALSE 285 85 2007 2007-01-01 266 122 CN06-214 0 CN07-016 0 34 NA NA NA 0 0 0.298245614035088
CN07-017 17 90 37 Male 2007 J PW 2007 R27 45 FALSE 265 85 2007 2007-01-01 164 20 CN06-214 0 CN07-017 0 17 NA NA NA 0 0 0.188888888888889
CN07-018 41 114 57 Male 2007 A PW 2006 O33 46 FALSE 325 115 2007 2007-01-01 165 21 CN06-052 1.96834532374101 CN07-018 1 NA 41 41 NA 0 3 0.359649122807018
CN07-018 42 114 55 Male 2007 A PW 2006 P32 49 FALSE 315 105 2007 2007-01-01 193 49 CN06-052 1.96834532374101 CN07-018 1 NA 42 42 NA 0 3 0.368421052631579
CN07-018 40 117 58 Male 2007 A PW 2006 P32 53 FALSE 315 105 2007 2007-01-01 206 62 CN06-052 1.96834532374101 CN07-018 1 NA 40 40 NA 0 3 0.341880341880342
CN07-019 16 75 34 Female 2007 J PW 2007 N43 46 FALSE 425 125 2007 2007-01-01 165 21 CN06-175 0 CN07-019 0 16 NA NA NA 0 0 0.213333333333333
CN07-020 17 85 36 Male 2007 J PW 2007 N42 46 FALSE 415 125 2007 2007-01-01 165 21 CN06-175 0 CN07-020 0 17 NA NA NA 0 0 0.2
CN07-021 43 109 57 Female 2007 A PW 2006 Q45 46 FALSE 445 95 2007 2007-01-01 165 21 CN06-084 0 CN07-021 1 NA 43 43 NA 0 0 0.394495412844037
CN07-022 34 114 56 Female 2007 A PW 2006 R39 53 FALSE 385 85 2007 2007-01-01 206 62 CN06-056 0 CN07-022 1 NA 34 34 NA 0 0 0.298245614035088
CN07-022 35 116 57 Female 2007 A PW 2006 R39 49 FALSE 385 85 2007 2007-01-01 193 49 CN06-056 0 CN07-022 1 NA 35 35 NA 0 0 0.301724137931034
CN07-022 39 112 58 Female 2007 A PW 2006 R38 46 FALSE 375 85 2007 2007-01-01 165 21 CN06-056 0 CN07-022 1 NA 39 39 NA 0 0 0.348214285714286
CN07-022 32 114 56 Female 2007 A PW 2006 R40 58 FALSE 395 85 2007 2007-01-01 251 107 CN06-056 0 CN07-022 1 NA 32 32 NA 0 0 0.280701754385965
CN07-023 43 112 55 Male 2007 A PW 2006 T32 46 FALSE 315 65 2007 2007-01-01 165 21 CN06-094 0 CN07-023 1 NA 43 43 NA 0 0 0.383928571428571
CN07-023 38 112 54 Male 2007 A JR 2006 V28 47 FALSE 275 45 2007 2007-01-01 169 25 CN06-094 0 CN07-023 1 NA 38 38 NA 0 0 0.339285714285714
CN07-023 45 115 57 Male 2007 A PW 2006 R36 49 FALSE 355 85 2007 2007-01-01 193 49 CN06-094 0 CN07-023 1 NA 45 45 NA 0 0 0.391304347826087
CN07-024 38 112 60 Female 2007 A JR 2006 V17 47 FALSE 165 45 2007 2007-01-01 169 25 CN06-040 1.96834532374101 CN07-024 1 NA 38 38 NA 0 3 0.339285714285714
CN07-024 38 115 63 Female 2007 A JR 2006 W16 51 FALSE 155 35 2007 2007-01-01 197 53 CN06-040 1.96834532374101 CN07-024 1 NA 38 38 NA 0 3 0.330434782608696
CN07-024 38 118 62 Female 2007 A PW 2006 W16 55 FALSE 155 35 2007 2007-01-01 225 81 CN06-040 1.96834532374101 CN07-024 1 NA 38 38 NA 0 3 0.322033898305085
CN07-025 32 102 59 Female 2007 A JR 2006 V7 51 FALSE 65 45 2007 2007-01-01 197 53 CN06-F5 0 CN07-025 1 NA 32 32 NA 0 0 0.313725490196078
CN07-025 36 106 54 Female 2007 A JR 2006 V7 47 FALSE 65 45 2007 2007-01-01 169 25 CN06-F5 0 CN07-025 1 NA 36 36 NA 0 0 0.339622641509434
CN07-026 38 118 62 Female 2008 A PW 2007 R21 74 FALSE 205 85 2008 2008-01-01 211 67 CN06-119 3.28057553956835 CN07-026 1 NA 38 38 NA 0 5 0.322033898305085
CN07-026 41 117 63 Female 2008 A PW 2007 S19 73 FALSE 185 75 2008 2008-01-01 210 66 CN06-119 3.28057553956835 CN07-026 1 NA 41 41 NA 0 5 0.35042735042735
CN07-026 50 114 64 Female 2008 A MS 2007 R20 70 FALSE 195 85 2008 2008-01-01 204 60 CN06-119 3.28057553956835 CN07-026 1 NA 50 50 NA 0 5 0.43859649122807
CN07-026 38 117 60 Female 2008 A PW 2007 R21 65 FALSE 205 85 2008 2008-01-01 162 18 CN06-119 3.28057553956835 CN07-026 1 NA 38 38 NA 0 5 0.324786324786325
CN07-026 37 115 60 Female 2007 J PW 2007 P23 62 FALSE 225 105 2007 2007-01-01 266 122 CN06-119 3.28057553956835 CN07-026 0 37 NA NA NA 0 5 0.321739130434783
CN07-026 35 109 56 Female 2007 J PW 2007 O22 57 FALSE 215 115 2007 2007-01-01 250 106 CN06-119 3.28057553956835 CN07-026 0 35 NA NA NA 0 5 0.321100917431193
CN07-026 23 98 44 Female 2007 J PW 2007 P21 48 FALSE 205 105 2007 2007-01-01 170 26 CN06-119 3.28057553956835 CN07-026 0 23 NA NA NA 0 5 0.23469387755102
CN07-026 30 100 54 Female 2007 J PW 2007 O22 52 FALSE 215 115 2007 2007-01-01 198 54 CN06-119 3.28057553956835 CN07-026 0 30 NA NA NA 0 5 0.3
CN07-027 17 94 44 Female 2007 J PW 2007 R17 48 FALSE 165 85 2007 2007-01-01 170 26 CN07-F1 0 CN07-027 0 17 NA NA NA 0 0 0.180851063829787
CN07-028 21 96 48 Female 2007 J PW 2007 R13 48 FALSE 125 85 2007 2007-01-01 170 26 CN06-119 0 CN07-028 0 21 NA NA NA 0 0 0.21875
CN07-029 40 110 58 Female 2007 J JR 2007 M3 56 FALSE 25 135 2007 2007-01-01 226 82 0 0 CN07-029 0 40 NA NA NA 0 0 0.363636363636364
CN07-029 21 97 46 Female 2007 J PW 2007 L4 48 FALSE 35 145 2007 2007-01-01 170 26 0 0 CN07-029 0 21 NA NA NA 0 0 0.216494845360825
CN07-029 29 105 53 Female 2007 J PW 2007 L4 52 FALSE 35 145 2007 2007-01-01 198 54 0 0 CN07-029 0 29 NA NA NA 0 0 0.276190476190476
CN07-030 27 102 48 Male 2007 J PW 2007 O33 49 FALSE 325 115 2007 2007-01-01 193 49 CN06-171 0 CN07-030 0 27 NA NA NA 0 0 0.264705882352941
CN07-031 37 109 52 Female 2007 A PW 2006 M45 49 FALSE 445 135 2007 2007-01-01 193 49 CN06-081 1.31223021582734 CN07-031 1 NA 37 37 NA 0 2 0.339449541284404
CN07-031 40 110 54 Female 2007 A PW 2006 K44 54 FALSE 435 155 2007 2007-01-01 207 63 CN06-081 1.31223021582734 CN07-031 1 NA 40 40 NA 0 2 0.363636363636364
CN07-031 34 110 54 Female 2007 A PW 2006 M45 58 FALSE 445 135 2007 2007-01-01 251 107 CN06-081 1.31223021582734 CN07-031 1 NA 34 34 NA 0 2 0.309090909090909
CN07-032 13 75 31 Female 2007 J PW 2007 O46 49 FALSE 455 115 2007 2007-01-01 193 49 CN07-F3 0 CN07-032 0 13 NA NA NA 0 0 0.173333333333333
CN07-033 44 120 61 Male 2007 A PW 2006 R45 53 FALSE 445 85 2007 2007-01-01 206 62 0 1.31223021582734 CN07-033 1 NA 44 44 NA 0 2 0.366666666666667
CN07-033 53 116 62 Male 2007 A PW 2006 R46 49 FALSE 455 85 2007 2007-01-01 193 49 0 1.31223021582734 CN07-033 1 NA 53 53 NA 0 2 0.456896551724138
CN07-033 48 113 58 Male 2007 A JR 2006 L44 50 FALSE 435 145 2007 2007-01-01 194 50 0 1.31223021582734 CN07-033 1 NA 48 48 NA 0 2 0.424778761061947
CN07-035 33 110 55 Female 2007 J PW 2007 S33 62 FALSE 325 75 2007 2007-01-01 266 122 CN06-192 0 CN07-035 0 33 NA NA NA 0 0 0.3
CN07-035 31 108 56 Female 2007 J PW 2007 T32 57 FALSE 315 65 2007 2007-01-01 250 106 CN06-192 0 CN07-035 0 31 NA NA NA 0 0 0.287037037037037
CN07-035 23 91 43 Female 2007 J PW 2007 P33 49 FALSE 325 105 2007 2007-01-01 193 49 CN06-192 0 CN07-035 0 23 NA NA NA 0 0 0.252747252747253
CN07-035 27 94 49 Female 2007 J PW 2007 R31 53 FALSE 305 85 2007 2007-01-01 206 62 CN06-192 0 CN07-035 0 27 NA NA NA 0 0 0.287234042553192
CN07-036 36 118 57 Female 2008 A PW 2007 M36 85 FALSE 355 135 2008 2008-01-01 267 123 CN06-110 8.5294964028777 CN07-036 1 NA 36 36 NA 0 13 0.305084745762712
CN07-036 50 124 62 Female 2009 A MS 2007 H39 98 FALSE 385 185 2009 2009-01-01 217 73 CN06-110 8.5294964028777 CN07-036 2 NA 50 NA 50 0 13 0.403225806451613
CN07-036 41 120 63 Female 2009 A PW 2007 M37 102 FALSE 365 135 2009 2009-01-01 237 93 CN06-110 8.5294964028777 CN07-036 2 NA 41 NA 41 0 13 0.341666666666667
CN07-036 50 123 63 Female 2009 A PW 2007 I38 94 FALSE 375 175 2009 2009-01-01 196 52 CN06-110 8.5294964028777 CN07-036 2 NA 50 NA 50 0 13 0.40650406504065
CN07-036 47 119 61 Female 2009 A MS 2007 H38 90 FALSE 375 185 2009 2009-01-01 181 37 CN06-110 8.5294964028777 CN07-036 2 NA 47 NA 47 0 13 0.394957983193277
CN07-036 40 117 59 Female 2008 A PW 2007 G39 86 FALSE 385 195 2008 2008-01-01 268 124 CN06-110 8.5294964028777 CN07-036 1 NA 40 40 NA 0 13 0.341880341880342
CN07-036 40 117 61 Female 2008 A PW 2007 I39 76 FALSE 385 175 2008 2008-01-01 219 75 CN06-110 8.5294964028777 CN07-036 1 NA 40 40 NA 0 13 0.341880341880342
CN07-036 NA NA NA Female 2008 A PW 2007 G37 72 FALSE 365 195 2008 2008-01-01 206 62 CN06-110 8.5294964028777 CN07-036 1 NA NA NA NA 0 13 NA
CN07-036 37 116 59 Female 2008 A PW 2007 I38 72 FALSE 375 175 2008 2008-01-01 206 62 CN06-110 8.5294964028777 CN07-036 1 NA 37 37 NA 0 13 0.318965517241379
CN07-036 33 111 55 Female 2007 J JR 2007 H38 59 FALSE 375 185 2007 2007-01-01 252 108 CN06-110 8.5294964028777 CN07-036 0 33 NA NA NA 0 13 0.297297297297297
CN07-036 22 96 47 Female 2007 J PW 2007 H36 54 FALSE 355 185 2007 2007-01-01 207 63 CN06-110 8.5294964028777 CN07-036 0 22 NA NA NA 0 13 0.229166666666667
CN07-036 13 79 42 Female 2007 J JR 2007 I37 50 FALSE 365 175 2007 2007-01-01 194 50 CN06-110 8.5294964028777 CN07-036 0 13 NA NA NA 0 13 0.164556962025316
CN07-036 40 120 58 Female 2008 A PW 2007 I39 81 FALSE 385 175 2008 2008-01-01 254 110 CN06-110 8.5294964028777 CN07-036 1 NA 40 40 NA 0 13 0.333333333333333
CN07-037 17 85 47 Female 2007 J JR 2007 G40 50 FALSE 395 195 2007 2007-01-01 194 50 CN06-050 0 CN07-037 0 17 NA NA NA 0 0 0.2
CN07-038 17 82 44 Male 2007 J JR 2007 L45 50 FALSE 445 145 2007 2007-01-01 194 50 CN06-182 0 CN07-038 0 17 NA NA NA 0 0 0.207317073170732
CN07-039 22 89 45 Female 2007 J JR 2007 K39 50 FALSE 385 155 2007 2007-01-01 194 50 CN06-050 0 CN07-039 0 22 NA NA NA 0 0 0.247191011235955
CN07-040 15 84 42 Female 2007 J JR 2007 J43 50 FALSE 425 165 2007 2007-01-01 194 50 CN06-182 0 CN07-040 0 15 NA NA NA 0 0 0.178571428571429
CN07-041 28 89 50 Male 2007 J PW 2007 O33 53 FALSE 325 115 2007 2007-01-01 206 62 CN06-104 0 CN07-041 0 28 NA NA NA 0 0 0.314606741573034
CN07-041 19 87 NA Male 2007 J JR 2007 J32 50 FALSE 315 165 2007 2007-01-01 194 50 CN06-104 0 CN07-041 0 19 NA NA NA 0 0 0.218390804597701
CN07-043 40 115 62 Female 2007 A JR 2006 X27 51 FALSE 265 25 2007 2007-01-01 197 53 CN06-044 1.31223021582734 CN07-043 1 NA 40 40 NA 0 2 0.347826086956522
CN07-044 20 86 46 Female 2007 J JR 2007 T26 51 FALSE 255 65 2007 2007-01-01 197 53 CN06-116 0 CN07-044 0 20 NA NA NA 0 0 0.232558139534884
CN07-046 44 113 67 Female 2007 A JR 2006 S22 51 FALSE 215 75 2007 2007-01-01 197 53 CN06-025 1.96834532374101 CN07-046 1 NA 44 44 NA 0 3 0.389380530973451
CN07-047 28 104 54 Female 2007 J JR 2007 S15 51 FALSE 145 75 2007 2007-01-01 197 53 CN07-110 0.656115107913669 CN07-047 0 28 NA NA NA 0 1 0.269230769230769
CN07-047 34 113 59 Female 2007 J PW 2007 T17 55 FALSE 165 65 2007 2007-01-01 225 81 CN07-110 0.656115107913669 CN07-047 0 34 NA NA NA 0 1 0.300884955752212
CN07-048 26 83 46 Female 2007 J JR 2007 T14 51 FALSE 135 65 2007 2007-01-01 197 53 CN06-089 0 CN07-048 0 26 NA NA NA 0 0 0.313253012048193
CN07-048 20 91 43 Female 2007 J PW 2007 R15 52 FALSE 145 85 2007 2007-01-01 198 54 CN06-089 0 CN07-048 0 20 NA NA NA 0 0 0.21978021978022
CN07-050 21 86 47 Male 2007 J JR 2007 V19 51 FALSE 185 45 2007 2007-01-01 197 53 CN06-157 2.62446043165468 CN07-050 0 21 NA NA NA 0 4 0.244186046511628
CN07-050 36 113 54 Male 2007 J JR 2007 T19 60 FALSE 185 65 2007 2007-01-01 255 111 CN06-157 2.62446043165468 CN07-050 0 36 NA NA NA 0 4 0.31858407079646
CN07-050 44 121 58 Male 2008 A PW 2007 U12 64 FALSE 115 55 2008 2008-01-01 161 17 CN06-157 2.62446043165468 CN07-050 1 NA 44 44 NA 0 4 0.363636363636364
CN07-050 44 123 58 Male 2008 A PW 2007 Q15 65 FALSE 145 95 2008 2008-01-01 162 18 CN06-157 2.62446043165468 CN07-050 1 NA 44 44 NA 0 4 0.357723577235772
CN07-051 33 111 56 Female 2007 J JR 2007 X16 60 FALSE 155 25 2007 2007-01-01 255 111 CN07-024 0 CN07-051 0 33 NA NA NA 0 0 0.297297297297297
CN07-051 38 116 60 Female 2008 A PW 2007 T17 64 FALSE 165 65 2008 2008-01-01 161 17 CN07-024 0 CN07-051 1 NA 38 38 NA 0 0 0.327586206896552
CN07-051 18 81 47 Female 2007 J JR 2007 X17 51 FALSE 165 25 2007 2007-01-01 197 53 CN07-024 0 CN07-051 0 18 NA NA NA 0 0 0.222222222222222
CN07-051 28 105 55 Female 2007 J PW 2007 V18 55 FALSE 175 45 2007 2007-01-01 225 81 CN07-024 0 CN07-051 0 28 NA NA NA 0 0 0.266666666666667
CN07-052 18 86 47 Male 2007 J JR 2007 U9 51 FALSE 85 55 2007 2007-01-01 197 53 CN07-004 0 CN07-052 0 18 NA NA NA 0 0 0.209302325581395
CN07-053 17 88 46 Male 2007 J JR 2007 V8 51 FALSE 75 45 2007 2007-01-01 197 53 CN07-004 0 CN07-053 0 17 NA NA NA 0 0 0.193181818181818
CN07-054 47 123 68 Male 2007 A JR 2006 T6 51 FALSE 55 65 2007 2007-01-01 197 53 0 2.62446043165468 CN07-054 1 NA 47 47 NA 0 4 0.382113821138211
CN07-055 31 99 50 Male 2007 J PW 2007 Q6 52 FALSE 55 95 2007 2007-01-01 198 54 0 0 CN07-055 0 31 NA NA NA 0 0 0.313131313131313
CN07-055 36 112 52 Male 2007 J PW 2007 V5 55 FALSE 45 45 2007 2007-01-01 225 81 0 0 CN07-055 0 36 NA NA NA 0 0 0.321428571428571
CN07-055 42 110 52 Male 2007 J JR 2007 V5 60 FALSE 45 45 2007 2007-01-01 255 111 0 0 CN07-055 0 42 NA NA NA 0 0 0.381818181818182
CN07-057 43 115 58 Female 2008 A PW 2007 Q22 65 FALSE 215 95 2008 2008-01-01 162 18 CN07-046 0 CN07-057 1 NA 43 43 NA 0 0 0.373913043478261
CN07-057 21 89 47 Female 2007 J PW 2007 Q22 52 FALSE 215 95 2007 2007-01-01 198 54 CN07-046 0 CN07-057 0 21 NA NA NA 0 0 0.235955056179775
CN07-057 26 94 52 Female 2007 J PW 2007 Q33 53 FALSE 325 95 2007 2007-01-01 206 62 CN07-046 0 CN07-057 0 26 NA NA NA 0 0 0.276595744680851
CN07-057 32 109 56 Female 2007 J PW 2007 R21 57 FALSE 205 85 2007 2007-01-01 250 106 CN07-046 0 CN07-057 0 32 NA NA NA 0 0 0.293577981651376
CN07-057 32 106 54 Female 2007 J JR 2007 R19 61 FALSE 185 85 2007 2007-01-01 256 112 CN07-046 0 CN07-057 0 32 NA NA NA 0 0 0.30188679245283
CN07-057 32 110 54 Female 2007 J PW 2007 Q21 62 FALSE 205 95 2007 2007-01-01 266 122 CN07-046 0 CN07-057 0 32 NA NA NA 0 0 0.290909090909091
CN07-059 41 119 56 Male 2007 A PW 2006 N4 52 FALSE 35 125 2007 2007-01-01 198 54 0 0 CN07-059 1 NA 41 41 NA 0 0 0.34453781512605
CN07-060 26 103 49 Female 2007 J PW 2007 L6 52 FALSE 55 145 2007 2007-01-01 198 54 CN06-109 0 CN07-060 0 26 NA NA NA 0 0 0.252427184466019
CN07-062 29 90 41 Female 2007 J PW 2007 W29 53 FALSE 285 35 2007 2007-01-01 206 62 CN06-154 0 CN07-062 0 29 NA NA NA 0 0 0.322222222222222
CN07-062 32 114 54 Female 2007 J PW 2007 U29 57 FALSE 285 55 2007 2007-01-01 250 106 CN06-154 0 CN07-062 0 32 NA NA NA 0 0 0.280701754385965
CN07-062 34 110 53 Female 2007 J PW 2007 W27 62 FALSE 265 35 2007 2007-01-01 266 122 CN06-154 0 CN07-062 0 34 NA NA NA 0 0 0.309090909090909
CN07-065 28 100 53 Male 2007 J PW 2007 Q34 53 FALSE 335 95 2007 2007-01-01 206 62 CN06-192 0 CN07-065 0 28 NA NA NA 0 0 0.28
CN07-067 19 89 44 Female 2007 J PW 2007 Q38 53 FALSE 375 95 2007 2007-01-01 206 62 CN06-187 0 CN07-067 0 19 NA NA NA 0 0 0.213483146067416
CN07-067 29 105 51 Female 2007 J PW 2007 Q38 58 FALSE 375 95 2007 2007-01-01 251 107 CN06-187 0 CN07-067 0 29 NA NA NA 0 0 0.276190476190476
CN07-067 35 110 52 Female 2007 J JR 2007 O37 63 FALSE 365 115 2007 2007-01-01 275 131 CN06-187 0 CN07-067 0 35 NA NA NA 0 0 0.318181818181818
