repeats,individual,distance,year,RunAway
3,412,1.83226691104801,2014,1
4,412,3.57448313703914,2014,1
5,412,2.53724572359903,2015,1
6,412,3.41291212862803,2015,0
7,412,4.18298161074152,2016,1
8,412,2.32826602312406,2016,1
9,412,3.92469894733154,2017,1
10,412,2.35510748407175,2017,1
1,413,3.6168138848999,2013,1
2,413,3.03407459810392,2013,1
3,413,2.14956055201246,2014,1
4,413,3.94785037173014,2014,0
5,413,3.72260439866723,2015,1
6,413,2.13139374767704,2015,1
7,413,3.03770180474504,2016,1
8,413,5.52239807042822,2016,1
9,413,2.2481372093941,2017,1
10,413,2.83328713750618,2017,1
1,414,4.4028930698445,2013,1
2,414,1.88630227321394,2013,0
3,414,5.380413636511,2014,1
4,414,2.33269785524227,2014,1
5,414,2.47856780367783,2015,0
6,414,2.96144624387958,2015,1
7,414,4.07467642177463,2016,1
8,414,6.23554281654337,2016,1
9,414,3.48331463518207,2017,1
10,414,3.61961621920455,2017,1
1,415,1.62647132570686,2013,0
2,415,3.14124173883725,2013,1
3,415,0.640217360929082,2014,1
4,415,2.74172675666927,2014,1
5,415,4.46142509399092,2015,1
6,415,2.80192995030783,2015,1
7,415,2.94235736657323,2016,0
8,415,3.03904464136347,2016,1
9,415,2.87627051036649,2017,1
10,415,3.10004958224598,2017,1
1,416,1.48876658098764,2013,0
2,416,2.51912856810973,2013,0
3,416,2.65841235199218,2014,1
4,416,3.56977336802691,2014,1
5,416,3.20737663637095,2015,0
6,416,2.24140752774534,2015,1
7,416,3.8490138449087,2016,1
8,416,4.22658542110533,2016,1
9,416,1.72058232929229,2017,0
10,416,3.18401111065495,2017,1
1,417,2.2509742339405,2013,1
2,417,2.39185146876992,2013,1
3,417,3.41986362472832,2014,1
4,417,3.84184979563413,2014,1
5,417,3.38015693673667,2015,1
6,417,2.46515566959699,2015,1
7,417,4.12971200930182,2016,1
8,417,4.03188963184648,2016,1
9,417,2.01061742443,2017,1
10,417,3.31316852556151,2017,1
1,418,1.84033522964686,2013,1
2,418,4.46673353907052,2013,0
3,418,3.27005957802811,2014,0
4,418,4.06713532118701,2014,1
5,418,3.3881438015061,2015,1
6,418,2.89172961330125,2015,0
7,418,3.7504885421559,2016,1
8,418,1.89668225324247,2016,0
9,418,1.56731757360231,2017,1
10,418,2.36884636166521,2017,1
1,419,3.26361795104148,2013,1
2,419,2.58631192949477,2013,1
3,419,2.53488125810454,2014,1
4,419,3.92085150404579,2014,1
5,419,2.4978072861215,2015,1
6,419,3.97445687180668,2015,1
7,419,2.22706408227263,2016,1
8,419,2.74351663732325,2016,1
9,419,2.17368665522145,2017,1
10,419,2.57380067839716,2017,1
1,420,1.83830313165859,2013,1
2,420,3.44698697233268,2013,1
3,420,4.18231429883526,2014,1
4,420,3.28335869417473,2014,1
5,420,4.71226784466114,2015,1
6,420,1.35989999525019,2015,0
7,420,2.24844792605424,2016,1
8,420,3.52464440269118,2016,1
9,420,3.63337928839258,2017,1
10,420,3.32699671904924,2017,1
1,421,4.74568499211517,2013,1
2,421,4.67538956644338,2013,1
3,421,1.5406956385981,2014,1
4,421,2.58259574713208,2014,1
5,421,1.56596662932738,2015,1
6,421,1.96922602769363,2015,0
7,421,3.2482563941472,2016,1
8,421,3.35140777396714,2016,1
9,421,2.21954830506443,2017,1
10,421,3.30160044486774,2017,1
1,422,2.27216457182379,2013,0
2,422,3.24941386888377,2013,1
3,422,3.11314525552215,2014,1
4,422,2.71598741930359,2014,1
5,422,2.03990753702462,2015,0
6,422,2.53467493990747,2015,1
7,422,3.49114620412285,2016,1
8,422,2.50581815612294,2016,1
9,422,2.67449220839243,2017,1
10,422,1.93023931804157,2017,1
1,423,2.56588520317721,2013,1
2,423,2.97514335619878,2013,0
3,423,2.27089115453858,2014,1
4,423,2.61728766067148,2014,1
5,423,1.89930587965551,2015,0
6,423,3.74916475724045,2015,1
7,423,5.20977517791002,2016,1
8,423,2.57476977107997,2016,0
9,423,3.4666662872896,2017,1
10,423,4.58196744706869,2017,1
1,424,2.61555583752739,2013,1
2,424,2.61083501591491,2013,1
3,424,3.64727514277048,2014,0
4,424,2.047654200717,2014,1
5,424,2.82686349691036,2015,1
6,424,2.44683492473887,2015,1
7,424,2.03216297618334,2016,1
8,424,3.42069595868706,2016,1
9,424,2.86118610682455,2017,1
10,424,5.1695257924131,2017,0
1,425,0.156982104965924,2013,1
2,425,3.64528192950275,2013,0
3,425,2.1786782929194,2014,1
4,425,2.71377083042192,2014,1
5,425,1.91119901612401,2015,0
6,425,3.57840048885528,2015,1
7,425,4.35541776928185,2016,0
8,425,3.48911220060327,2016,0
9,425,2.08814347564335,2017,1
10,425,4.61447746884251,2017,0
1,426,2.83627333441448,2013,1
2,426,3.17873870178182,2013,1
3,426,2.95076137117086,2014,1
4,426,2.78419927641959,2014,0
5,426,3.08097708304063,2015,0
6,426,1.96944726341614,2015,1
7,426,4.15321130232285,2016,1
8,426,3.64632888493856,2016,0
9,426,3.07882855537834,2017,1
10,426,3.94540572985246,2017,1
1,427,1.77785120927738,2013,1
2,427,4.08512896360543,2013,1
3,427,3.21200187352764,2014,1
4,427,3.50322102691154,2014,1
5,427,2.54428800592202,2015,1
6,427,2.21770641345883,2015,1
7,427,2.45379694962954,2016,1
8,427,4.03625304627522,2016,1
9,427,4.09077665503263,2017,0
10,427,4.55487239810675,2017,1
1,428,2.93800279450461,2013,1
2,428,2.24394355724653,2013,1
3,428,4.47246617375261,2014,1
4,428,1.44805510490146,2014,1
5,428,2.84111462171084,2015,1
6,428,3.60325701978901,2015,1
7,428,1.83771526092045,2016,1
8,428,1.43990421620913,2016,1
9,428,3.48918558561341,2017,1
10,428,4.62105050747679,2017,1
1,429,2.28526347156144,2013,1
2,429,2.31331256283334,2013,1
3,429,2.05839623388191,2014,0
4,429,4.48472599900393,2014,1
5,429,2.29206480562935,2015,1
6,429,2.16255619357368,2015,1
7,429,2.19597001063054,2016,1
8,429,2.41209601033092,2016,1
9,429,2.40228205805047,2017,1
10,429,3.60644747456015,2017,1
1,430,3.30172811272081,2013,0
2,430,3.47474825402493,2013,0
3,430,2.36979971011706,2014,0
4,430,3.72451431007157,2014,0
5,430,-0.0431348425775924,2015,1
6,430,4.12770217136719,2015,0
7,430,3.19984638334338,2016,1
8,430,2.59489781371162,2016,1
9,430,3.47552749924561,2017,1
10,430,1.77687791606348,2017,0
1,431,2.36728644541172,2013,1
2,431,3.10917161767973,2013,1
3,431,1.43744341586391,2014,1
4,431,2.95975456718515,2014,1
5,431,2.96367007028127,2015,1
6,431,2.72107441850809,2015,1
7,431,1.70687055062061,2016,1
8,431,4.16680080614526,2016,1
9,431,1.51462595288734,2017,1
10,431,1.52287958968019,2017,1
1,432,2.41735964373311,2013,1
2,432,4.54930379091226,2013,0
3,432,3.10688293076497,2014,1
4,432,3.25956672875278,2014,1
5,432,2.7840112981127,2015,1
6,432,3.27084741165109,2015,1
7,432,3.63318924740389,2016,1
8,432,3.70746933151463,2016,1
9,432,4.37068146839201,2017,1
10,432,2.22194386592237,2017,0
1,433,2.84188645510259,2013,1
2,433,3.41353866320762,2013,1
3,433,3.82507572532858,2014,0
4,433,2.66697775122333,2014,1
5,433,3.6507739654104,2015,1
6,433,2.45154731706254,2015,1
7,433,2.65852354733153,2016,1
8,433,4.0121437662515,2016,1
9,433,1.11724549814747,2017,1
10,433,3.22154674072322,2017,1
1,434,3.92593999162214,2013,1
2,434,2.65522301827738,2013,1
3,434,3.62485572972962,2014,1
4,434,2.29350370625903,2014,1
5,434,3.17120741436339,2015,1
6,434,3.0097787569157,2015,1
7,434,2.97140828183388,2016,0
8,434,1.72421273585443,2016,1
9,434,2.83741195892932,2017,0
10,434,2.18604733198259,2017,0
1,435,2.64039271855664,2013,1
2,435,4.02424399526782,2013,1
3,435,2.4334074179431,2014,1
4,435,2.96727083892964,2014,1
5,435,3.10302362183112,2015,1
6,435,2.81053396558759,2015,1
7,435,3.80609049055697,2016,1
8,435,2.95755217616053,2016,0
9,435,3.15489822566352,2017,1
10,435,2.10971879951711,2017,1
1,436,2.61774092378704,2013,1
2,436,2.35299556797517,2013,1
3,436,3.47427829202553,2014,0
4,436,4.15152892329233,2014,0
5,436,2.53936850630373,2015,1
6,436,0.78473761515429,2015,0
7,436,2.15448722748587,2016,1
8,436,2.06572410532627,2016,0
9,436,4.18075478725766,2017,1
10,436,3.14299368395766,2017,1
1,437,4.56473745939815,2013,1
2,437,3.40090412754538,2013,1
3,437,1.45244277928775,2014,1
4,437,3.49491061825843,2014,1
5,437,2.25214610514934,2015,1
6,437,3.00060335939036,2015,1
7,437,2.89834662887523,2016,1
8,437,2.85594185737035,2016,1
9,437,2.66863094326615,2017,1
10,437,4.92120815461321,2017,0
1,438,4.5098548579768,2013,1
2,438,2.11071560192885,2013,1
3,438,3.1986802070476,2014,1
4,438,4.15136467995391,2014,1
5,438,4.10252557067069,2015,1
6,438,2.10461695393672,2015,1
7,438,4.4098008988475,2016,1
8,438,2.29540420296412,2016,1
9,438,3.12664253326838,2017,1
10,438,3.16875580379343,2017,0
1,439,1.0800088754462,2013,1
2,439,2.86669257976629,2013,1
3,439,0.899613426980065,2014,0
4,439,1.03366149581822,2014,1
5,439,3.32051543241722,2015,0
6,439,3.34124342063399,2015,1
7,439,3.97433470069936,2016,1
8,439,3.37954619821939,2016,1
9,439,2.32623070438586,2017,1
10,439,2.19927292589624,2017,1
1,440,3.80455450679221,2013,1
2,440,4.45103564875772,2013,1
3,440,3.79879371102465,2014,0
4,440,3.21692478937968,2014,1
5,440,2.93100280371759,2015,1
6,440,4.6284169621075,2015,1
7,440,0.508313018577686,2016,1
8,440,3.99290910096881,2016,1
9,440,2.83230471804699,2017,1
10,440,1.87289882035681,2017,1
1,441,3.83666204040075,2013,1
2,441,2.01972135351655,2013,1
3,441,3.34400598822978,2014,0
4,441,3.18553456117757,2014,0
5,441,3.14119961299527,2015,1
6,441,1.14790259722058,2015,1
7,441,3.16242001809869,2016,0
8,441,2.50682103716876,2016,0
9,441,2.29621493346257,2017,0
10,441,1.81637929365146,2017,1
1,442,1.8613018179661,2013,0
2,442,2.15439653146913,2013,1
3,442,4.24699040807504,2014,1
4,442,3.69516501188978,2014,0
5,442,3.27483248030804,2015,0
6,442,4.71648527264982,2015,1
7,442,4.61208119736512,2016,1
8,442,3.90296076810083,2016,0
9,442,1.81655801375819,2017,1
10,442,4.43308002390937,2017,0
1,443,2.79787336451562,2013,1
2,443,2.7573287020825,2013,1
3,443,3.23754011959566,2014,1
4,443,3.0629377155423,2014,1
5,443,2.5061199464451,2015,1
6,443,3.68486947504156,2015,1
7,443,2.51795750956909,2016,1
8,443,2.43520483264833,2016,0
9,443,2.74570659249527,2017,0
10,443,2.24031712874309,2017,1
1,444,3.15368200636035,2013,0
2,444,2.90274650158607,2013,1
3,444,2.70409942362877,2014,1
4,444,3.46379138156293,2014,1
5,444,1.17516906161685,2015,0
6,444,3.25244191192936,2015,1
7,444,3.90124825448078,2016,1
8,444,3.88044068985626,2016,0
9,444,5.23177009882985,2017,1
10,444,2.3601651696312,2017,1
1,445,2.01989634550884,2013,1
2,445,3.32609797598953,2013,0
3,445,1.31473760496665,2014,1
4,445,4.21069157198561,2014,1
5,445,1.95288640937257,2015,1
6,445,3.43854677570087,2015,0
7,445,2.66219481158748,2016,1
8,445,0.620523614256215,2016,1
9,445,3.25934489240306,2017,1
10,445,1.89699531722233,2017,1
1,446,3.92230105910795,2013,1
2,446,0.548508990355976,2013,1
3,446,2.86899618077506,2014,1
4,446,1.94660298963326,2014,1
5,446,4.12716590131421,2015,1
6,446,2.27216536077127,2015,0
7,446,3.93534058920818,2016,1
8,446,2.53170789616425,2016,1
9,446,3.12982106876817,2017,1
10,446,4.46235284119442,2017,1
1,447,2.31783062435693,2013,0
2,447,4.81861838674073,2013,1
3,447,3.98615836824729,2014,1
4,447,4.28460132176685,2014,1
5,447,0.753599430599725,2015,0
6,447,2.83148336841174,2015,1
7,447,1.53338337248427,2016,1
8,447,3.7592750359892,2016,1
9,447,4.22277702922995,2017,0
10,447,2.3824646108584,2017,1
1,448,2.48822605777648,2013,1
2,448,1.37841980701557,2013,1
3,448,3.79093763533459,2014,1
4,448,4.46152195521853,2014,0
5,448,1.30006778428657,2015,1
6,448,1.18748525475429,2015,1
7,448,4.14414109742141,2016,1
8,448,4.34854185723644,2016,1
9,448,3.37155645507326,2017,1
10,448,3.24224903230217,2017,0
1,449,2.37874145190185,2013,1
2,449,3.3390380705538,2013,0
3,449,2.54785987396833,2014,1
4,449,5.04323321252589,2014,0
5,449,2.55066231492426,2015,1
6,449,-0.137384527995377,2015,0
7,449,3.49996220907609,2016,0
8,449,1.74285841031782,2016,1
9,449,3.82276142815994,2017,1
10,449,1.45390391864759,2017,0
1,450,2.74121924101173,2013,1
2,450,3.39040737712408,2013,1
3,450,2.80272979692019,2014,1
4,450,1.05305052052809,2014,0
5,450,1.57236182658295,2015,1
6,450,2.1495819577424,2015,0
7,450,4.62446909297786,2016,0
8,450,2.87336183860135,2016,0
9,450,4.27560202747805,2017,1
10,450,3.17949617671582,2017,0
1,451,2.50582612062638,2013,1
2,451,4.12759346616907,2013,1
3,451,1.85305045141561,2014,1
4,451,4.48101859708601,2014,1
5,451,3.9161912124584,2015,0
6,451,3.33513101710475,2015,1
7,451,3.57467532847443,2016,1
8,451,3.20361966188663,2016,1
9,451,2.55295880797841,2017,0
10,451,2.65647407244458,2017,1
1,452,2.39616420352919,2013,1
2,452,4.23867251847222,2013,1
3,452,3.59949205330632,2014,1
4,452,2.89126624240373,2014,1
5,452,1.86114303524711,2015,1
6,452,3.31985533855835,2015,1
7,452,1.9934518659708,2016,1
8,452,2.14838795717002,2016,1
9,452,5.03878604469939,2017,1
10,452,1.60401777641563,2017,1
1,453,2.11700500259751,2013,1
2,453,2.41919387009977,2013,1
3,453,2.40424431323486,2014,1
4,453,1.87447461800716,2014,0
5,453,2.81227451120665,2015,1
6,453,1.9619579568489,2015,0
7,453,4.34246054657364,2016,1
8,453,3.12351292528639,2016,1
9,453,3.85814779015363,2017,1
10,453,1.59457207660728,2017,0
1,454,2.98554290259922,2013,1
2,454,3.54557568086513,2013,1
3,454,3.09811208901767,2014,1
4,454,3.01759662917923,2014,1
5,454,1.96571987993024,2015,1
6,454,2.3712828703705,2015,1
7,454,2.59509859273021,2016,0
8,454,2.1976287837402,2016,0
9,454,3.76380715615616,2017,0
10,454,4.75961293587004,2017,1
1,455,4.31518008174594,2013,1
2,455,3.42284022877334,2013,1
3,455,2.88169230974515,2014,1
4,455,3.57600572830814,2014,1
5,455,2.21138579260931,2015,1
6,455,3.26491711249537,2015,0
7,455,3.1664661980211,2016,1
8,455,0.654976785647445,2016,1
9,455,4.89663701960685,2017,1
10,455,1.66843856516136,2017,1
1,456,0.37412236044103,2013,0
2,456,2.99965752785285,2013,1
3,456,3.10741229468764,2014,0
4,456,2.99199456876968,2014,1
5,456,3.14056461384813,2015,0
6,456,1.81507266201866,2015,1
7,456,3.59249710415685,2016,1
8,456,4.38068758134306,2016,1
9,456,2.16127141644941,2017,0
10,456,3.30587423629278,2017,1
1,457,2.72909968235282,2013,1
2,457,2.93921409544912,2013,1
3,457,3.97570845486026,2014,1
4,457,3.27776820944035,2014,1
5,457,4.93184106588039,2015,1
6,457,2.66770939352516,2015,1
7,457,4.48194329316471,2016,1
8,457,2.54434443587807,2016,1
9,457,2.76867759833751,2017,0
10,457,2.67288237278531,2017,1
1,458,3.28790202997911,2013,1
2,458,3.46653422680717,2013,1
3,458,3.14516108680163,2014,0
4,458,3.5993253341159,2014,0
5,458,2.21806765760107,2015,1
6,458,2.76112148381269,2015,1
7,458,3.65213534724297,2016,1
8,458,4.03807857111819,2016,1
9,458,3.33834110276503,2017,1
10,458,3.70938982551582,2017,1
1,459,3.84006115846455,2013,1
2,459,3.60930899506868,2013,0
3,459,2.77628233252239,2014,1
4,459,2.83565608169541,2014,0
5,459,3.6219938323862,2015,0
6,459,2.54461617637946,2015,1
7,459,2.86801624277236,2016,1
8,459,2.90819299179578,2016,1
9,459,1.41319099320909,2017,1
10,459,3.33418889800694,2017,1
1,460,3.5700068425762,2013,0
2,460,2.93889663296187,2013,1
3,460,4.79406719994437,2014,1
4,460,2.82421763083076,2014,1
5,460,3.57879923678429,2015,1
6,460,3.53259812823823,2015,0
7,460,3.7846790578502,2016,1
8,460,3.4177120868164,2016,0
9,460,2.80871941953585,2017,1
10,460,3.5633532491605,2017,1
1,461,3.2535223408132,2013,1
2,461,3.24352214016804,2013,1
3,461,3.71959024991512,2014,1
4,461,3.77273298023511,2014,1
5,461,2.99147713572377,2015,1
6,461,2.61093084501825,2015,1
7,461,4.32823335412769,2016,1
8,461,3.05301255226222,2016,0
9,461,2.62373484203433,2017,1
10,461,2.0537616531218,2017,1
1,462,3.26998948330947,2013,1
2,462,3.3871505873245,2013,1
3,462,1.8619473988287,2014,0
4,462,1.65164551046543,2014,1
5,462,3.18419711953861,2015,1
6,462,2.18110034466899,2015,1
7,462,4.34861529998307,2016,1
8,462,1.89280059592699,2016,1
9,462,1.45109688549689,2017,1
10,462,2.9301520598896,2017,0
1,463,3.46800509042152,2013,1
2,463,3.15688114574974,2013,1
3,463,2.87914036271521,2014,1
4,463,3.37880082532674,2014,1
5,463,2.23161435605629,2015,1
6,463,3.22699193344281,2015,1
7,463,2.1663127332277,2016,1
8,463,2.19560514527402,2016,1
9,463,3.10671546859187,2017,1
10,463,3.41146490851508,2017,0
1,464,2.13087843495575,2013,1
2,464,1.4490224475205,2013,1
3,464,1.97365002232439,2014,1
4,464,0.999797012144454,2014,1
5,464,3.12901718533309,2015,1
6,464,3.58476877026307,2015,1
7,464,4.80192914517347,2016,1
8,464,2.10527161861279,2016,1
9,464,2.52746218720844,2017,1
10,464,2.8914911991801,2017,1
1,465,3.23758303470624,2013,1
2,465,2.20165168561929,2013,0
3,465,3.92933217966348,2014,1
4,465,2.62031083986429,2014,1
5,465,3.98517057448864,2015,0
6,465,1.37078169277236,2015,1
7,465,2.83776533467039,2016,0
8,465,3.34577473092221,2016,0
9,465,2.50780907562464,2017,1
10,465,2.52131323017872,2017,0
1,466,2.36226573988993,2013,1
2,466,3.10342070684128,2013,1
3,466,4.26229835926168,2014,1
4,466,1.97570088863344,2014,1
5,466,2.90099654095092,2015,1
6,466,2.51743313536466,2015,1
7,466,4.41320322147466,2016,0
8,466,4.9277281824019,2016,1
9,466,3.50073312783908,2017,1
10,466,3.06631087511267,2017,1
1,467,4.36624980298819,2013,1
2,467,2.53838486836184,2013,1
3,467,2.94317961852965,2014,1
4,467,4.05022857914546,2014,0
5,467,3.10571373539749,2015,1
6,467,2.52458715336195,2015,1
7,467,3.18498635184542,2016,1
8,467,2.55236617449301,2016,1
9,467,4.86991842288677,2017,1
10,467,2.61677639290731,2017,1
1,468,3.94076258235568,2013,1
2,468,3.00114037939802,2013,1
3,468,4.33035103673469,2014,1
4,468,3.93072434731139,2014,1
5,468,2.3512430724449,2015,1
6,468,3.28205759547214,2015,1
7,468,2.85418357187051,2016,1
8,468,3.50278285815329,2016,1
9,468,2.9536390893836,2017,1
10,468,3.47033465325842,2017,0
1,469,2.88302089591948,2013,1
2,469,3.95564240260189,2013,1
3,469,3.31316694322794,2014,0
4,469,1.68413457314511,2014,1
5,469,2.97927032056244,2015,1
6,469,2.66333709526663,2015,1
7,469,4.11643673864278,2016,1
8,469,1.84833066313926,2016,1
9,469,0.955005032298124,2017,1
10,469,3.46767532964735,2017,1
1,470,3.94196206412267,2013,1
2,470,3.4529103561167,2013,0
3,470,4.35278265051485,2014,1
4,470,3.901955687705,2014,1
5,470,2.06968986841922,2015,1
6,470,3.93052499434682,2015,1
7,470,2.41122335916104,2016,1
8,470,4.1050875580454,2016,1
9,470,3.99288190763234,2017,1
10,470,2.9502119598543,2017,1
1,471,4.06793715834658,2013,1
2,471,2.73210247780912,2013,0
3,471,4.01100559908234,2014,0
4,471,0.693565449809643,2014,1
5,471,1.94860772086169,2015,1
6,471,3.14755742455189,2015,0
7,471,2.48934033027177,2016,1
8,471,0.33204176340781,2016,1
9,471,2.16476937562241,2017,1
10,471,4.61395858579347,2017,0
1,472,1.79122110992762,2013,0
2,472,3.16693804116007,2013,1
3,472,2.50610135477627,2014,1
4,472,3.01831600175915,2014,1
5,472,2.82263505230308,2015,1
6,472,2.86408576185824,2015,1
7,472,2.8774918448302,2016,1
8,472,0.823006410575062,2016,1
9,472,3.00055958462512,2017,0
10,472,3.12835196484847,2017,1
1,473,3.41233668758463,2013,1
2,473,4.36723917292648,2013,0
3,473,3.03676014019885,2014,1
4,473,3.27077189599187,2014,1
5,473,1.57234369022533,2015,1
6,473,3.09957468092567,2015,1
7,473,1.44454812164234,2016,0
8,473,4.9984893050234,2016,0
9,473,2.6429774311522,2017,1
10,473,3.35216089002635,2017,1
1,474,3.44133579842996,2013,1
2,474,1.69250701824528,2013,1
3,474,3.46688085739967,2014,0
4,474,1.92710005503418,2014,1
5,474,3.4585056674932,2015,1
6,474,2.38119490911732,2015,1
7,474,2.32006260847539,2016,1
8,474,3.41420618209742,2016,1
9,474,3.36642728574692,2017,0
10,474,2.75109333550457,2017,1
1,475,2.26367057547728,2013,1
2,475,3.19400575543486,2013,0
3,475,2.95124621811991,2014,1
4,475,3.95950047987295,2014,0
5,475,2.36791606409253,2015,0
6,475,2.87693252598263,2015,1
7,475,5.2707832168022,2016,0
8,475,1.71608357437015,2016,1
9,475,3.31725142236026,2017,1
10,475,3.41065051423109,2017,1
1,476,2.55110950011165,2013,1
2,476,2.29032393697126,2013,1
3,476,1.54279593895946,2014,1
4,476,1.58240354999597,2014,1
5,476,2.73597930947928,2015,1
6,476,4.2527868090458,2015,1
7,476,3.05370768409863,2016,1
8,476,4.54571970712446,2016,0
9,476,2.39776371123541,2017,1
10,476,3.57860260023131,2017,1
1,477,3.12439860583586,2013,1
2,477,3.36265009092223,2013,1
3,477,3.20540153790892,2014,1
4,477,3.77772757362066,2014,1
5,477,2.99226816855968,2015,1
6,477,3.96850234912296,2015,1
7,477,3.49018491743223,2016,1
8,477,2.99046267966634,2016,1
9,477,2.88719001246223,2017,1
10,477,1.72332878880596,2017,1
1,478,2.35139940098085,2013,1
2,478,2.73669243702037,2013,1
3,478,3.93563430906924,2014,1
4,478,3.79131901904648,2014,1
5,478,2.19372498722348,2015,1
6,478,2.52367727670879,2015,1
7,478,4.73713939902695,2016,1
8,478,1.58748290530378,2016,1
9,478,3.17935206317673,2017,1
10,478,3.27765595957459,2017,1
1,479,2.4982967765923,2013,1
2,479,1.62750954092079,2013,1
3,479,2.60648254887387,2014,0
4,479,5.68852433056932,2014,1
5,479,2.89023322247695,2015,1
6,479,2.77687903379484,2015,1
7,479,3.17936692828778,2016,1
8,479,1.8311840597922,2016,0
9,479,3.75119652719989,2017,1
10,479,3.71939610298284,2017,1
1,480,2.65185482459555,2013,1
2,480,3.0593338459344,2013,1
3,480,2.49496152191578,2014,1
4,480,3.68989173142737,2014,1
5,480,1.3412212266777,2015,1
6,480,2.77774900176626,2015,1
7,480,3.62342165516567,2016,0
8,480,4.6873364383445,2016,0
9,480,2.09149849849188,2017,1
10,480,1.88137790364014,2017,1
1,481,2.89178898993467,2013,1
2,481,2.94248076447142,2013,1
3,481,3.75804225191541,2014,0
4,481,2.88561189298631,2014,1
5,481,2.42598171657044,2015,1
6,481,4.88993924526386,2015,1
7,481,2.67084696000854,2016,1
8,481,3.88087784318136,2016,1
9,481,3.74441633765927,2017,0
10,481,2.56025729241219,2017,1
1,482,4.66243635837573,2013,1
2,482,1.84420135325107,2013,1
3,482,2.06226126121975,2014,1
4,482,4.16712179904481,2014,1
5,482,1.44254176055801,2015,1
6,482,3.63735719888417,2015,0
7,482,3.19744951546659,2016,1
8,482,3.73947332076271,2016,0
9,482,3.78143589232019,2017,1
10,482,2.33444908101439,2017,1
1,483,2.31557769059701,2013,1
2,483,3.81429561357964,2013,1
3,483,3.88838402633375,2014,0
4,483,1.88632826651343,2014,1
5,483,1.76810830568447,2015,1
6,483,1.92534017901068,2015,1
7,483,2.98522093971057,2016,1
8,483,2.97893963611343,2016,1
9,483,5.32759188427814,2017,1
10,483,3.53757861776964,2017,1
1,484,2.84906623734033,2013,1
2,484,2.47205980050057,2013,0
3,484,2.46494352629921,2014,1
4,484,2.38012874690525,2014,1
5,484,1.90585284541553,2015,1
6,484,3.17476441098437,2015,1
7,484,-0.189186106435029,2016,1
8,484,1.83055575813322,2016,1
9,484,3.99156349984674,2017,1
10,484,3.14919692833461,2017,1
1,485,3.55463107042333,2013,0
2,485,2.41030929751641,2013,1
3,485,4.40956455320645,2014,1
4,485,2.70255632257986,2014,1
5,485,3.58735481304955,2015,0
6,485,3.01367327671864,2015,1
7,485,3.47909451687652,2016,0
8,485,2.5585461474719,2016,1
9,485,4.24400780549596,2017,1
10,485,2.48236626556946,2017,1
1,486,5.85993663383947,2013,1
2,486,2.8382712649365,2013,1
3,486,3.12612649380575,2014,1
4,486,2.37985639724794,2014,1
5,486,3.73302862500708,2015,0
6,486,3.18887948009516,2015,1
7,486,3.63533132523831,2016,1
8,486,3.71317070929514,2016,0
9,486,2.23111225855078,2017,1
10,486,3.82586637697311,2017,1
1,487,1.81011262219849,2013,1
2,487,3.15336302847063,2013,1
3,487,3.91262216735709,2014,0
4,487,1.40853557489006,2014,0
5,487,2.55860039140727,2015,0
6,487,2.5970390472523,2015,1
7,487,0.937697281837139,2016,1
8,487,2.79743512380167,2016,1
9,487,4.40758868957049,2017,0
10,487,1.59260593100476,2017,1
1,488,1.90054829583251,2013,1
2,488,2.60692450694264,2013,1
3,488,2.94053695561257,2014,1
4,488,3.10492540725723,2014,1
5,488,3.1889952180983,2015,1
6,488,2.72179754845226,2015,1
7,488,5.35919691735473,2016,1
8,488,2.55236546114982,2016,1
9,488,1.66464330021114,2017,1
10,488,1.43521851398579,2017,1
1,489,2.80052044289286,2013,1
2,489,2.46031628343273,2013,1
3,489,4.04956872035465,2014,1
4,489,2.812808568418,2014,1
5,489,3.07920205967962,2015,1
6,489,1.3823470010238,2015,1
7,489,2.76006201668441,2016,1
8,489,2.72811307639701,2016,1
9,489,1.59696349097651,2017,1
10,489,2.0870483499715,2017,1
1,490,2.12680844531072,2013,1
2,490,3.82719317784278,2013,0
3,490,3.5580268825142,2014,1
4,490,3.6944249499751,2014,0
5,490,4.40582153073401,2015,0
6,490,2.67860540949416,2015,0
7,490,4.18305691015126,2016,1
8,490,2.7342653263984,2016,1
9,490,4.15617986844195,2017,0
10,490,1.74695397590495,2017,1
1,491,2.3957970391563,2013,1
2,491,3.91341596076617,2013,1
3,491,4.65745634787285,2014,1
4,491,2.96112241616549,2014,0
5,491,2.66870854781592,2015,1
6,491,3.62606684082181,2015,1
7,491,2.87935641539815,2016,0
8,491,3.0136256983845,2016,1
9,491,3.25221348444686,2017,1
10,491,4.0895061399478,2017,0
1,492,1.93443409983379,2013,1
2,492,2.55874519116997,2013,1
3,492,3.60031964641198,2014,1
4,492,0.856242099721986,2014,1
5,492,4.29544315368299,2015,1
6,492,2.35140029898684,2015,1
7,492,1.95563752691024,2016,1
8,492,3.16757633723825,2016,1
9,492,5.23377741359153,2017,1
10,492,2.32771806703516,2017,1
1,493,1.50538368095493,2013,1
2,493,2.86683990153575,2013,1
3,493,4.17023378386562,2014,1
4,493,2.72288971210084,2014,1
5,493,3.59973564466997,2015,1
6,493,4.15660906509776,2015,0
7,493,1.28616316024325,2016,1
8,493,3.60007397534457,2016,1
9,493,2.48292774587177,2017,1
10,493,2.94040753913238,2017,1
1,494,5.24501021264297,2013,1
2,494,3.25226832886268,2013,1
3,494,3.81077890048739,2014,1
4,494,2.01034224670419,2014,1
