id,Weight,Body_Length,Tail_Length,Sex,Year,Age,Xpos,Ypos,Mother,inbreeding,temperature,humidity,Birds_seen
CN07-036,50,124,62,Female,2009,A,385,185,CN06-110,0,4.6,89.8485796928534,1
CN07-036,41,120,63,Female,2009,A,365,135,CN06-110,0,15,81.9927336407046,2
CN07-036,50,123,63,Female,2009,A,375,175,CN06-110,0,13,70.5483049771371,0
CN07-036,47,119,61,Female,2009,A,375,185,CN06-110,0,14.1,89.421995000254,5
CN07-036,40,117,59,Female,2008,A,385,195,CN06-110,0,18.2,59.0028748141427,3
CN07-036,40,117,61,Female,2008,A,385,175,CN06-110,0,15.8,35.780632271249,2
CN07-036,37,116,59,Female,2008,A,375,175,CN06-110,0,13.2,33.0653416572823,8
CN07-036,33,111,55,Female,2007,J,375,185,CN06-110,0,17.8,19.1351353173292,3
CN07-036,22,96,47,Female,2007,J,355,185,CN06-110,0,14.8,2.37399630830647,7
CN07-036,13,79,42,Female,2007,J,365,175,CN06-110,0,12.9,14.1607778963565,0
CN07-036,40,120,58,Female,2008,A,385,175,CN06-110,0,15.6,85.1410856008231,5
CN07-037,17,85,47,Female,2007,J,395,195,CN06-050,0,9,45.499750508572,1
CN07-038,17,82,44,Male,2007,J,445,145,CN06-182,0,16.4,16.8396746376263,1
CN07-039,22,89,45,Female,2007,J,385,155,CN06-050,0,10.7,38.4120730999225,2
CN07-040,15,84,42,Female,2007,J,425,165,CN06-182,0,12.2,9.62214939347165,4
CN07-041,28,89,50,Male,2007,J,325,115,CN06-104,0,12.4,41.2379496867523,3
CN07-041,19,87,53,Male,2007,J,315,165,CN06-104,0,12.1,10.7519663344214,3
CN07-043,40,115,62,Female,2007,A,265,25,CN06-044,0,3.2,35.0807540009711,2
CN07-044,20,86,46,Female,2007,J,255,65,CN06-116,0,11.7,8.88031363596436,1
CN07-046,44,113,67,Female,2007,A,215,75,CN06-025,0,11.2,76.2597023204056,8
CN07-047,28,104,54,Female,2007,J,145,75,CN07-110,0,12.5,8.45956375894338,0
CN07-047,34,113,59,Female,2007,J,165,65,CN07-110,0,15.5,85.6960456863692,3
CN07-048,26,83,46,Female,2007,J,135,65,CN06-089,0,12,7.96299287950993,4
CN07-048,20,91,43,Female,2007,J,145,85,CN06-089,0,5.8,23.1097691583886,3
CN07-050,21,86,47,Male,2007,J,185,45,CN06-157,0,11.7,6.99323095245864,6
CN07-050,36,113,54,Male,2007,J,185,65,CN06-157,0,4.4,66.5452211506894,4
CN07-050,44,121,58,Male,2008,A,115,55,CN06-157,0,11.6,51.6709966038655,5
CN07-050,44,123,58,Male,2008,A,145,95,CN06-157,0,3.5,73.7172785356417,4
CN07-051,33,111,56,Female,2007,J,155,25,CN07-024,0,15,62.868311790548,5
CN07-051,38,116,60,Female,2008,A,165,65,CN07-024,0,14.9,36.9196330034612,2
CN07-051,18,81,47,Female,2007,J,165,25,CN07-024,0,12.5,6.05781169705965,2
CN07-051,28,105,55,Female,2007,J,175,45,CN07-024,0,15.1,29.5190541027899,1
CN07-052,18,86,47,Male,2007,J,85,55,CN07-004,0,7.3,47.6203473675506,2
CN07-053,17,88,46,Male,2007,J,75,45,CN07-004,0,17.2,4.61355589800703,1
CN07-054,47,123,68,Male,2007,A,55,65,0,0,13.1,87.5817873686422,4
CN07-055,31,99,50,Male,2007,J,55,95,0,0,14.7,28.3372678886787,4
CN07-055,36,112,52,Male,2007,J,45,45,0,0,17.7,44.4970806134,3
CN07-055,42,110,52,Male,2007,J,45,45,0,0,12.5,48.4686226018759,3
CN07-057,43,115,58,Female,2008,A,215,95,CN07-046,0,22.5,73.4212952846044,3
CN07-057,21,89,47,Female,2007,J,215,95,CN07-046,0,9.2,7.01396643786711,6
CN07-057,26,94,52,Female,2007,J,325,95,CN07-046,0,15.4,11.3320603005902,4
CN07-057,32,109,56,Female,2007,J,205,85,CN07-046,0,17.8,60.6985037510018,3
CN07-057,32,106,54,Female,2007,J,185,85,CN07-046,0,8,89.6636548471448,3
CN07-057,32,110,54,Female,2007,J,205,95,CN07-046,0,7.2,27.5839847136365,3
CN07-059,41,119,56,Male,2007,A,35,125,0,0,9.2,86.9315222281935,5
CN07-060,26,103,49,Female,2007,J,55,145,CN06-109,0,7.3,22.1182393387088,4
CN07-062,29,90,41,Female,2007,J,285,35,CN06-154,0,14,11.519300373307,2
CN07-062,32,114,54,Female,2007,J,285,55,CN06-154,0,15.7,39.868763738895,3
CN07-062,34,110,53,Female,2007,J,265,35,CN06-154,0,8.8,59.5226182375116,8
CN07-065,28,100,53,Male,2007,J,335,95,CN06-192,0,11.9,33.1460244593591,2
CN07-067,19,89,44,Female,2007,J,375,95,CN06-187,0,9.3,50.8968173771192,3
CN07-067,29,105,51,Female,2007,J,375,95,CN06-187,0,9.1,16.6289203409464,1
CN07-067,35,110,52,Female,2007,J,365,115,CN06-187,0,10,66.1212024412666,0
CN07-068,18,84,42,Female,2007,J,445,105,CN06-222,0,10.3,16.0352250203294,7
CN07-069,18,88,46,Male,2007,J,435,115,CN07-F3,0,12.1,10.0722290456188,3
CN07-071,36,103,54,Male,2007,J,315,125,CN06-147,0,10.3,73.7789754501275,1
CN07-072,26,101,49,Male,2007,J,315,185,CN06-171,0,17.8,64.8662283031345,4
CN07-072,45,123,63,Male,2008,A,55,55,CN06-171,0,7.8,56.9895159211139,4
CN07-072,44,121,63,Male,2008,A,65,55,CN06-171,0,12.1,84.5246372793268,3
CN07-072,22,92,49,Male,2007,J,325,125,CN06-171,0,12.7,14.188907873157,1
CN07-072,43,123,63,Male,2008,A,35,55,CN06-171,0,16,88.7973820977611,2
CN07-073,29,91,54,Male,2007,J,295,135,CN06-164,0,11.4,11.1332218895011,5
CN07-075,25,94,52,Male,2007,J,325,175,CN06-104,0,9,47.1277798796653,0
CN07-077,24,93,48,Male,2007,J,365,185,CN06-110,0,14.6,27.258425178906,2
CN07-077,30,106,57,Male,2007,J,155,45,CN06-110,0,11.8,54.6217296298455,2
CN07-077,36,105,55,Male,2007,J,365,195,CN06-110,0,17.9,81.4693224615612,5
CN07-078,28,99,50,Male,2007,J,385,195,CN06-110,0,7.9,18.3716996489737,1
CN07-079,17,109,53,Male,2007,J,425,165,CN06-184,0,13.7,26.8198657593063,4
CN07-080,30,105,46,Female,2007,J,375,135,CN06-059,0,10.4,12.8450733160087,1
CN07-080,39,116,51,Female,2008,A,375,125,CN06-059,0,20.3,52.7499929751268,0
CN07-080,31,103,45,Female,2007,J,355,155,CN06-059,0,7.8,28.4507554670463,4
CN07-080,25,96,46,Female,2007,J,365,155,CN06-059,0,16.7,63.8170229139473,2
CN07-081,25,96,52,Male,2007,J,295,155,CN06-171,0,17.1,16.8476361015394,2
CN07-082,11,76,34,Male,2007,J,305,165,CN06-164,0,9.2,7.1350596583049,3
CN07-082,28,101,53,Male,2007,J,285,135,CN06-164,0,9.2,21.1498830425131,0
CN07-082,25,100,52,Male,2007,J,295,165,CN06-164,0,15.4,32.4756282085639,1
CN07-082,32,111,51,Male,2007,J,285,125,CN06-164,0,13.5,67.7822942258102,2
CN07-082,45,117,60,Male,2008,A,205,115,CN06-164,0,10.5,85.5922003542862,5
CN07-082,39,110,61,Male,2008,A,215,85,CN06-164,0,16.1,65.7037912243018,2
CN07-082,39,121,61,Male,2008,A,295,135,CN06-164,0,16,10.116344505346,3
CN07-082,38,118,61,Male,2008,A,255,135,CN06-164,0,13.3,44.7391856615904,1
CN07-083,27,93,54,Male,2007,J,215,25,CN06-056,0,13.6,7.56624165898036,3
CN07-084,35,112,53,Male,2007,J,245,45,0,0,11.5,65.7753881271443,3
CN07-084,42,114,50,Male,2008,A,285,85,0,0,16.2,71.6392463086482,3
CN07-084,41,120,58,Male,2008,A,275,95,0,0,19.3,42.4440272566848,3
CN07-084,31,107,48,Male,2007,J,245,45,0,0,16.4,15.5137572354805,3
CN07-084,40,121,60,Male,2008,A,225,65,0,0,11.1,71.991146698221,3
CN07-084,34,112,52,Male,2007,J,235,55,0,0,18.2,48.8158662232871,2
CN07-084,35,113,54,Male,2007,J,235,55,0,0,13.2,11.6260583672476,4
CN07-086,27,101,52,Female,2007,J,205,55,CN06-157,0,13.9,49.0629209059838,4
CN07-086,32,110,50,Female,2007,J,195,45,CN06-157,0,8.9,27.5621938034057,3
CN07-086,34,115,54,Female,2008,A,205,65,CN06-157,0,15.3,37.4026330526704,3
CN07-086,35,112,60,Female,2008,A,185,55,CN06-157,0,12.6,70.1515288317173,1
CN07-086,36,119,52,Female,2008,A,195,55,CN06-157,0,3.1,32.1816718430901,3
CN07-086,39,117,59,Female,2008,A,165,45,CN06-157,0,15.3,88.1348457399769,3
CN07-087,36,102,54,Female,2007,J,195,75,CN07-046,0,18,49.4597330155353,6
CN07-087,35,105,55,Female,2007,J,215,95,CN07-046,0,12.5,38.2370083666812,2
CN07-088,27,94,51,Male,2007,J,155,55,CN06-089,0,15.9,10.5698564961739,3
CN07-088,32,98,51,Male,2007,J,175,65,CN06-089,0,11.1,42.2055515195015,0
CN07-089,18,88,42,Female,2007,J,75,55,CN07-004,0,6,6.32063180339313,1
CN07-091,18,84,48,Male,2007,J,55,85,CN06-092,0,9.2,49.2221291542597,5
CN07-093,50,109,53,Male,2008,A,85,65,CN07-007,0,13.7,94.6882302869302,3
CN07-093,46,113,60,Male,2009,A,105,65,CN07-007,0,8.5,66.2739894711558,4
CN07-093,49,109,53,Male,2009,A,95,85,CN07-007,0,15,83.258025403838,2
CN07-093,52,109,53,Male,2009,A,105,75,CN07-007,0,14.3,72.8474725552645,3
CN07-093,52,109,53,Male,2009,A,75,135,CN07-007,0,16.9,93.6807519239649,6
CN07-093,49,120,62,Male,2009,A,125,65,CN07-007,0,8,92.2455333324595,3
CN07-093,49,115,56,Male,2009,A,125,65,CN07-007,0,17.7,74.6510343003702,4
CN07-093,43,114,63,Male,2009,A,115,95,CN07-007,0,11.2,41.9753760826596,4
CN07-093,52,109,53,Male,2009,A,125,85,CN07-007,0,5.4,75.4985715597076,5
CN07-093,50,109,53,Male,2009,A,85,65,CN07-007,0,13,89.9353719152255,1
CN07-093,48,119,61,Male,2009,A,35,95,CN07-007,0,15.3,93.440976467706,3
CN07-093,39,109,58,Male,2008,A,125,75,CN07-007,0,18.3,45.4609672621366,4
CN07-093,42,109,53,Male,2008,A,145,125,CN07-007,0,11.5,85.3147701934927,5
CN07-093,44,114,61,Male,2008,A,85,65,CN07-007,0,15.5,57.812188748289,0
CN07-093,42,109,61,Male,2008,A,95,105,CN07-007,0,15.1,50.3992915128127,2
CN07-093,45,109,53,Male,2008,A,95,95,CN07-007,0,13,67.0984043626017,4
CN07-093,42,109,53,Male,2008,A,155,115,CN07-007,0,21.9,64.790864292099,5
CN07-093,44,115,58,Male,2008,A,115,45,CN07-007,0,12.7,94.4021070217411,5
CN07-093,32,105,51,Male,2007,J,145,105,CN07-007,0,11.5,75.8672203905757,4
CN07-093,29,94,53,Male,2007,J,115,105,CN07-007,0,10.1,49.6084574143545,6
CN07-093,46,109,61,Male,2008,A,115,75,CN07-007,0,13.1,91.1497838247401,2
CN07-093,40,118,61,Male,2008,A,125,85,CN07-007,0,12.4,42.9852563135506,5
CN07-094,24,97,42,Female,2007,J,125,95,CN07-007,0,9.3,23.1605989352466,2
CN07-094,17,85,43,Female,2007,J,125,105,CN07-007,0,9.8,8.78682108183678,6
CN07-095,27,95,51,Male,2007,J,125,85,CN06-089,0,17.4,45.9615093375334,2
CN07-095,33,105,56,Male,2007,J,115,55,CN06-089,0,15,14.3275463553198,4
CN07-096,56,130,68,Male,2009,A,35,105,CN06-110,0,10.2,92.6307374648974,1
CN07-096,62,126,59,Male,2010,A,135,95,CN06-110,0,13.6,97.9743035243146,3
CN07-096,48,126,54,Male,2009,A,45,115,CN06-110,0,12.1,80.64191064884,2
CN07-096,52,128,55,Male,2009,A,55,75,CN06-110,0,11.6,96.2516435215809,1
CN07-096,51,128,55,Male,2009,A,35,95,CN06-110,0,12,66.5077268217438,5
CN07-096,54,128,55,Male,2009,A,65,75,CN06-110,0,11.3,76.4591509480183,3
CN07-096,50,118,46,Male,2008,A,65,105,CN06-110,0,15.1,91.8886790945285,8
CN07-096,57,124,61,Male,2009,A,35,135,CN06-110,0,7.5,75.891634073727,2
CN07-096,54,124,60,Male,2010,A,75,95,CN06-110,0,13.9,86.1718227587542,3
CN07-096,53,126,69,Male,2009,A,65,105,CN06-110,0,17.5,52.4384813775557,2
CN07-096,57,128,66,Male,2009,A,25,65,CN06-110,0,12.5,73.4954667038523,4
CN07-096,47,119,64,Male,2008,A,55,55,CN06-110,0,13,86.2550413945281,4
CN07-096,43,121,64,Male,2008,A,85,85,CN06-110,0,8.4,72.6075202811406,6
CN07-096,37,112,55,Male,2007,J,145,95,CN06-110,0,18.1,10.6754115906485,1
CN07-096,48,119,65,Male,2008,A,65,105,CN06-110,0,15,84.7721359211832,2
CN07-096,42,121,64,Male,2008,A,65,115,CN06-110,0,9.5,13.6925716544434,3
CN07-096,52,123,65,Male,2008,A,125,65,CN06-110,0,16,57.9466043680251,3
CN07-096,45,121,67,Male,2008,A,135,65,CN06-110,0,10.6,68.1048098958741,3
CN07-096,48,123,63,Male,2008,A,75,75,CN06-110,0,18.6,82.5939360509716,2
CN07-096,44,122,62,Male,2008,A,65,95,CN06-110,0,17.5,56.0788703930339,5
CN07-096,38,109,59,Male,2007,J,155,95,CN06-110,0,17.6,57.2039874759257,1
CN07-097,24,92,47,Male,2007,J,185,105,CN06-025,0,17.3,44.3132663711037,4
CN07-097,25,109,56,Male,2007,J,195,105,CN06-025,0,13.1,55.6532458085299,3
CN07-097,32,113,53,Male,2007,J,305,135,CN06-025,0,5.7,58.0497369939935,3
CN07-098,28,94,46,Male,2007,J,135,95,CN07-007,0,10.1,73.9766431178681,2
CN07-098,17,87,43,Male,2007,J,125,125,CN07-007,0,17.2,8.18980707926783,1
CN07-099,29,105,48,Male,2007,J,55,85,CN06-136,0,9.7,72.5248768612293,0
CN07-099,22,96,42,Male,2007,J,65,115,CN06-136,0,10.4,24.8391140547058,4
CN07-100,27,102,55,Male,2007,J,75,125,CN06-007,0,19.2,27.3634067355458,4
CN07-101,24,102,46,Male,2007,J,285,45,CN06-154,0,10,22.0597269357131,2
CN07-102,24,96,50,Female,2007,J,295,55,CN06-154,0,15.8,13.2278093850699,3
CN07-102,27,99,46,Female,2007,J,285,45,CN06-154,0,19.9,38.440070023944,6
CN07-102,34,110,48,Female,2008,A,275,45,CN06-154,0,14.5,73.8085381226077,4
CN07-103,16,84,39,Male,2007,J,285,65,CN06-154,0,17,2.69008739429539,8
CN07-105,32,100,53,Male,2007,J,365,145,0,0,13.4,46.5058876899515,2
CN07-105,29,102,57,Male,2007,J,325,75,0,0,13.9,50.7103764092567,4
CN07-106,18,91,46,Male,2007,J,245,75,CN06-116,0,23.4,50.5880193571034,0
CN07-106,24,96,53,Male,2007,J,225,65,CN06-116,0,7.2,36.1196084866781,3
CN07-107,27,104,54,Male,2007,J,225,75,CN07-046,0,14.4,14.7899671057289,3
CN07-107,24,100,51,Male,2007,J,215,75,CN07-046,0,7.5,17.920627673078,4
CN07-108,17,91,41,Female,2007,J,245,65,CN06-116,0,19.1,11.2917302673132,3
CN07-108,23,94,44,Female,2007,J,255,65,CN06-116,0,12.8,21.3909696870205,4
CN07-108,31,109,51,Female,2008,A,245,75,CN06-116,0,11.6,43.4399045380042,0
CN07-108,33,111,58,Female,2008,A,245,65,CN06-116,0,15.9,58.4889347947271,4
CN07-108,36,112,52,Female,2008,A,245,65,CN06-116,0,21.2,85.1874586193381,2
CN07-109,24,100,53,Female,2007,J,215,105,CN06-119,0,5.8,18.7713616651783,5
CN07-109,21,97,52,Female,2007,J,215,105,CN06-119,0,1.6,26.6921725973571,3
CN07-110,44,114,66,Female,2007,A,205,105,CN06-025,0,12.5,59.5677422144781,3
CN07-110,44,112,60,Female,2007,A,155,85,CN06-025,0,3.7,64.2236455380987,4
CN07-112,26,98,54,Male,2007,J,215,125,CN07-026,0,16.3,18.9276989491116,4
CN07-113,44,119,59,Female,2009,A,335,155,CN06-147,0,12.4,61.3201920198574,2
CN07-113,45,111,56,Female,2009,A,305,145,CN06-147,0,7.9,88.1896518606079,2
CN07-113,51,119,58,Female,2009,A,325,135,CN06-147,0,11.5,88.0239228596571,1
CN07-113,52,118,63,Female,2009,A,305,155,CN06-147,0,17.1,77.0104933949029,5
CN07-113,46,117,46,Female,2009,A,305,155,CN06-147,0,11.1,69.9636562441426,1
CN07-113,48,121,58,Female,2009,A,335,135,CN06-147,0,14.6,96.445849454561,2
CN07-113,42,121,60,Female,2009,A,295,135,CN06-147,0,18,80.4733476444569,1
CN07-113,45,117,59,Female,2009,A,335,145,CN06-147,0,13.5,90.015089350881,3
CN07-113,42,116,60,Female,2009,A,325,95,CN06-147,0,21.9,85.5173619477032,5
CN07-113,47,125,63,Female,2010,A,325,105,CN06-147,0,10.5,86.4193329840627,1
CN07-113,46,120,59,Female,2010,A,325,175,CN06-147,0,19.6,25.0064538294463,4
CN07-113,54,109,53,Female,2010,A,325,155,CN06-147,0,14.5,95.1135110351672,1
CN07-113,44,122,66,Female,2010,A,325,115,CN06-147,0,6.8,89.0495090223752,4
CN07-113,46,120,64,Female,2010,A,325,175,CN06-147,0,11,82.4301365233247,4
CN07-113,52,122,65,Female,2010,A,335,145,CN06-147,0,17.6,75.2754160856503,2
CN07-113,43,119,60,Female,2009,A,335,135,CN06-147,0,10.1,68.2232860569947,3
CN07-113,39,124,61,Female,2009,A,345,105,CN06-147,0,20,20.5016335887128,2
CN07-113,41,112,56,Female,2008,A,305,145,CN06-147,0,14.1,75.8019125883096,5
CN07-113,36,116,57,Female,2008,A,315,165,CN06-147,0,10.8,21.2335171671352,2
CN07-113,31,98,51,Female,2007,J,325,105,CN06-147,0,14.6,47.9099038566159,4
CN07-113,32,109,53,Female,2007,J,325,115,CN06-147,0,18.3,30.9023259831008,3
CN07-113,27,99,52,Female,2007,J,305,145,CN06-147,0,9.8,19.2489329638427,2
CN07-113,30,108,50,Female,2007,J,325,105,CN06-147,0,15.7,14.6498599070524,2
CN07-113,46,112,61,Female,2009,A,325,95,CN06-147,0,15.4,41.1687264268818,5
CN07-113,41,110,56,Female,2008,A,315,125,CN06-147,0,13.5,83.6918375128068,4
CN07-113,44,115,58,Female,2008,A,315,125,CN06-147,0,11.2,76.0229699378247,5
CN07-113,38,118,59,Female,2008,A,315,145,CN06-147,0,10.2,41.0557023580398,6
CN07-113,35,116,58,Female,2008,A,315,145,CN06-147,0,12.8,60.668157565979,8
CN07-113,39,117,58,Female,2008,A,335,135,CN06-147,0,10.7,27.7558073776308,3
CN07-113,30,104,47,Female,2007,J,325,125,CN06-147,0,13.9,37.3341904631463,2
CN07-113,41,118,58,Female,2008,A,285,105,CN06-147,0,14.4,85.6667196343136,3
CN07-113,36,115,61,Female,2008,A,335,115,CN06-147,0,22.1,13.4921153263047,0
CN07-113,37,118,57,Female,2008,A,325,115,CN06-147,0,11.7,22.553800495453,5
CN07-113,45,115,55,Female,2008,A,315,105,CN06-147,0,12.4,39.0559946527976,2
CN07-113,35,116,59,Female,2008,A,325,155,CN06-147,0,12.5,12.3371918840811,6
CN07-114,51,124,67,Female,2010,A,305,65,CN06-147,0,14.8,77.0906255549457,4
CN07-114,43,117,61,Female,2008,A,275,75,CN06-147,0,22,64.8794499617071,2
CN07-114,47,121,63,Female,2009,A,295,75,CN06-147,0,13.7,68.3409854123543,1
CN07-114,44,113,62,Female,2009,A,275,55,CN06-147,0,12.9,37.8072408542845,3
CN07-114,56,116,61,Female,2009,A,295,85,CN06-147,0,18.6,53.1770284847458,6
CN07-114,53,119,60,Female,2009,A,275,45,CN06-147,0,11.9,78.2111535661711,1
CN07-114,52,124,66,Female,2010,A,305,75,CN06-147,0,7.8,78.3006529697123,1
CN07-114,40,115,59,Female,2008,A,325,85,CN06-147,0,12,21.464782389768,2
CN07-114,44,114,58,Female,2008,A,315,65,CN06-147,0,8.2,71.902051443581,2
CN07-114,40,114,61,Female,2008,A,325,105,CN06-147,0,11.8,64.9515722998106,3
CN07-114,34,103,51,Female,2007,J,325,115,CN06-147,0,15.4,54.3956875561839,4
CN07-114,32,107,54,Female,2007,J,325,85,CN06-147,0,6.3,91.5685608950028,2
CN07-114,27,112,54,Female,2007,J,315,95,CN06-147,0,10.9,48.0099960654611,5
CN07-114,51,120,67,Female,2009,A,315,85,CN06-147,0,12.9,91.2246987215787,3
CN07-114,49,110,65,Female,2009,A,275,55,CN06-147,0,13.8,95.7811148230687,4
CN07-115,40,109,59,Male,2008,A,295,65,CN06-104,0,18.4,69.9698785313776,2
CN07-115,45,121,53,Male,2008,A,275,55,CN06-104,0,17.8,83.5373524666665,2
CN07-115,44,119,61,Male,2008,A,245,45,CN06-104,0,10.5,44.5338446456932,9
CN07-115,41,116,50,Male,2008,A,285,45,CN06-104,0,12.3,58.8604608278631,4
CN07-115,42,119,54,Male,2008,A,265,95,CN06-104,0,6.4,54.5398871844301,2
CN07-115,42,117,56,Male,2008,A,285,45,CN06-104,0,7.7,89.0853319629603,1
CN07-115,42,116,54,Male,2008,A,275,55,CN06-104,0,9,68.9662908261945,6
CN07-115,47,117,55,Male,2008,A,205,45,CN06-104,0,13.9,76.4084003632456,4
CN07-115,44,117,57,Male,2008,A,275,25,CN06-104,0,9.8,71.6384024958044,2
CN07-115,35,107,50,Male,2007,J,315,115,CN06-104,0,16.8,54.3086012051851,2
CN07-115,31,107,53,Male,2007,J,315,65,CN06-104,0,14.4,63.748281727021,4
CN07-115,28,108,53,Male,2007,J,305,85,CN06-104,0,18.5,24.2165135672735,2
CN07-115,42,120,56,Male,2008,A,295,25,CN06-104,0,17.4,47.4628791717645,2
CN07-116,19,88,37,Female,2007,J,365,95,CN06-187,0,13.4,27.9915376800937,3
CN07-116,24,97,42,Female,2007,J,385,105,CN06-187,0,11.8,6.37828795021063,4
CN07-117,31,112,50,Male,2007,J,365,85,CN06-187,0,7,33.5619858339715,2
CN07-119,24,96,57,Female,2007,J,445,85,CN06-222,0,15.1,10.9098263707392,2
CN07-120,28,107,46,Female,2007,J,415,115,CN06-180,0,12.5,32.3825406139751,6
CN07-120,32,109,51,Female,2007,J,415,95,CN06-180,0,14.3,52.4696933757881,7
CN07-121,26,95,43,Female,2007,J,425,125,CN07-031,0,12.1,23.4063140849741,3
CN07-122,25,94,47,Female,2007,J,405,135,CN06-050,0,19.1,10.0317329448115,5
CN07-122,22,95,44,Female,2007,J,395,185,CN06-050,0,15.8,4.08985127510416,2
CN07-123,23,90,46,Female,2007,J,425,135,CN06-182,0,15.6,13.2887284127919,1
CN07-123,36,112,54,Female,2008,A,435,145,CN06-182,0,9.6,26.7231514921301,5
CN07-123,31,113,54,Female,2008,A,445,125,CN06-182,0,11.9,30.2902688080336,4
CN07-123,30,112,53,Female,2008,A,425,165,CN06-182,0,10,31.5238340609745,2
CN07-124,37,115,56,Female,2008,A,375,135,CN06-059,0,16.1,32.0392421062843,4
CN07-124,38,112,54,Female,2008,A,385,165,CN06-059,0,11.8,78.2480111260105,4
CN07-124,43,115,56,Female,2008,A,405,135,CN06-059,0,15.7,73.2709664295174,4
CN07-124,39,111,48,Female,2008,A,385,165,CN06-059,0,5.3,38.3646914013979,3
CN07-124,32,104,48,Female,2007,J,375,125,CN06-059,0,13.7,62.911478990297,4
CN07-124,27,98,44,Female,2007,J,375,145,CN06-059,0,8.6,6.18215132922605,4
CN07-124,29,92,51,Female,2007,J,375,135,CN06-059,0,13.6,34.6354884102253,2
CN07-124,34,111,56,Female,2008,A,365,145,CN06-059,0,15.8,19.6662105751533,2
CN07-125,34,117,60,Female,2008,A,345,135,CN06-059,0,10.8,36.7982040520275,5
CN07-125,43,118,63,Female,2009,A,375,145,CN06-059,0,13,55.1077275501933,4
CN07-125,40,121,64,Female,2009,A,365,145,CN06-059,0,8,81.1461594950964,3
CN07-125,42,121,60,Female,2009,A,345,135,CN06-059,0,10.2,46.921506108361,3
CN07-125,46,116,60,Female,2009,A,365,155,CN06-059,0,5.5,90.490106029638,1
CN07-125,44,122,63,Female,2009,A,345,135,CN06-059,0,12.4,83.7379614851959,5
CN07-125,40,120,59,Female,2009,A,345,145,CN06-059,0,11.7,60.0246956753405,5
CN07-125,40,116,62,Female,2009,A,365,135,CN06-059,0,16.9,64.9976395391774,5
CN07-125,46,121,61,Female,2009,A,385,165,CN06-059,0,14.8,94.0999699573833,1
CN07-125,40,114,63,Female,2009,A,345,135,CN06-059,0,12.9,55.2563545344321,1
CN07-125,37,112,59,Female,2008,A,395,145,CN06-059,0,15.1,66.6960236442219,5
CN07-125,35,114,60,Female,2008,A,355,145,CN06-059,0,9.9,79.9303915240217,3
CN07-125,36,116,59,Female,2008,A,385,145,CN06-059,0,13.7,54.607130966954,3
CN07-125,37,116,61,Female,2008,A,385,125,CN06-059,0,6.6,56.3241768744908,2
CN07-125,31,114,58,Female,2008,A,405,145,CN06-059,0,6.3,62.0953193456463,3
CN07-125,31,114,60,Female,2008,A,365,135,CN06-059,0,16.8,31.4349080125175,2
CN07-125,29,111,52,Female,2007,J,365,135,CN06-059,0,13.3,15.3478670638409,4
CN07-125,24,93,52,Female,2007,J,375,125,CN06-059,0,18.6,7.82292333580725,2
CN07-125,42,118,60,Female,2009,A,365,135,CN06-059,0,12.3,43.1718246610632,3
CN07-126,28,101,51,Male,2007,J,335,135,CN06-104,0,7.5,21.5809372764055,8
CN07-126,26,97,48,Male,2007,J,325,175,CN06-104,0,9.4,41.2960481817088,2
CN07-127,25,102,52,Female,2007,J,325,165,CN06-104,0,19.2,25.2314486589343,7
CN07-127,30,112,49,Female,2007,J,335,115,CN06-104,0,5.7,40.7704979455606,4
CN07-127,44,110,61,Female,2008,A,335,115,CN06-104,0,9.7,80.7266948626035,4
CN07-127,25,93,47,Female,2007,J,335,115,CN06-104,0,18.1,17.4740265037762,2
CN07-128,42,117,41,Male,2007,A,285,115,CN06-014,0,12.4,71.1721873912228,3
CN07-128,35,118,38,Male,2007,A,275,125,CN06-014,0,5.8,91.9480106109571,1
CN07-130,23,99,54,Male,2007,J,275,135,CN06-164,0,11.8,7.12760325082407,2
CN07-130,30,93,53,Male,2007,J,295,155,CN06-164,0,14.8,12.6637975714669,3
CN07-131,35,113,52,Female,2008,A,375,195,CN06-050,0,17.3,55.2520742050998,6
CN07-131,34,111,60,Female,2008,A,395,175,CN06-050,0,9.1,39.5884661140902,4
CN07-131,28,94,41,Female,2007,J,375,175,CN06-050,0,20.4,20.319172949042,6
CN07-131,31,109,53,Female,2008,A,375,185,CN06-050,0,12.9,24.7126578519755,3
CN07-132,26,90,46,Male,2007,J,385,175,CN06-050,0,15.3,18.1500456422682,3
CN07-133,30,102,53,Male,2007,J,425,165,CN06-182,0,10.6,6.36036716109279,4
CN07-134,19,97,42,Male,2007,J,445,145,CN06-182,0,18.1,16.9990949513937,3
CN07-135,28,103,48,Male,2007,J,365,165,CN06-050,0,18.3,30.3080235260596,2
CN07-136,24,92,45,Male,2007,J,365,155,CN06-059,0,10.8,36.2463146705947,3
CN07-137,39,109,53,Male,2008,A,425,195,CN06-059,0,10.1,54.0427377350821,3
CN07-137,32,102,54,Male,2007,J,385,145,CN06-059,0,10,28.2396479975461,2
CN07-137,49,114,59,Male,2008,A,425,165,CN06-059,0,19.3,79.4228027614792,1
CN07-137,42,117,60,Male,2008,A,425,195,CN06-059,0,15.1,82.3015224477021,3
CN07-137,41,117,63,Male,2008,A,445,115,CN06-059,0,13.8,40.682843791016,2
CN07-138,37,96,49,Male,2007,J,335,145,CN06-147,0,17,26.0379009110144,4
CN07-138,35,109,49,Male,2007,J,295,135,CN06-147,0,10.9,83.9581379210569,3
